transaction_id,ledger_entry_id,amount,ledger_status,created_at,settlement_date,reconciliation_status
TXN10383,LEDG_TXN10383,4999.0,POSTED,2026-09-02T10:24:14,2026-09-02,MATCHED
TXN10384,LEDG_TXN10384,5000.0,POSTED,2026-09-04T16:26:13,2026-09-04,MATCHED
TXN10385,LEDG_TXN10385,999.0,POSTED,2026-09-02T20:52:44,2026-09-02,MATCHED
TXN10386,LEDG_TXN10386,999.0,POSTED,2026-09-02T13:22:01,2026-09-02,MATCHED
TXN10387,LEDG_TXN10387,499.0,POSTED,2026-08-31T15:50:54,2026-08-31,MATCHED
TXN10388,LEDG_TXN10388,499.0,POSTED,2026-09-01T19:58:16,2026-09-01,MATCHED
TXN10389,LEDG_TXN10389,8900.0,POSTED,2026-08-31T20:00:25,2026-08-31,MATCHED
TXN10390,LEDG_TXN10390,3500.0,POSTED,2026-08-29T16:05:31,2026-08-29,MATCHED
TXN10391,LEDG_TXN10391,499.0,POSTED,2026-09-02T09:58:20,2026-09-02,MATCHED
TXN10392,LEDG_TXN10392,1200.0,POSTED,2026-09-04T19:08:30,2026-09-04,MATCHED
TXN10393,LEDG_TXN10393,499.0,POSTED,2026-09-04T11:38:23,2026-09-04,MATCHED
TXN10394,LEDG_TXN10394,1500.0,POSTED,2026-09-01T12:16:25,2026-09-01,MATCHED
TXN10395,LEDG_TXN10395,4999.0,POSTED,2026-08-29T15:21:08,2026-08-29,DISCREPANCY
TXN10396,LEDG_TXN10396,8900.0,POSTED,2026-08-31T19:21:45,2026-08-31,DISCREPANCY
TXN10397,LEDG_TXN10397,3500.0,POSTED,2026-08-27T14:13:31,2026-08-27,MATCHED
TXN10398,LEDG_TXN10398,8900.0,POSTED,2026-09-02T09:19:28,2026-09-02,MATCHED
TXN10399,LEDG_TXN10399,2499.0,POSTED,2026-09-01T17:34:01,2026-09-01,MATCHED
TXN10400,LEDG_TXN10400,3500.0,POSTED,2026-08-31T20:31:44,2026-08-31,MATCHED
TXN10401,LEDG_TXN10401,3500.0,POSTED,2026-09-04T11:05:53,2026-09-04,MATCHED
TXN10402,LEDG_TXN10402,1500.0,POSTED,2026-08-28T11:38:41,2026-08-28,MATCHED
TXN10403,LEDG_TXN10403,1200.0,POSTED,2026-08-27T11:24:48,2026-08-27,MATCHED
TXN10404,LEDG_TXN10404,1200.0,POSTED,2026-09-04T14:46:42,2026-09-04,DISCREPANCY
TXN10405,LEDG_TXN10405,2499.0,POSTED,2026-08-30T13:22:35,2026-08-30,MATCHED
TXN10406,LEDG_TXN10406,4999.0,POSTED,2026-09-02T12:54:45,2026-09-02,MATCHED
TXN10407,LEDG_TXN10407,250.0,POSTED,2026-08-28T11:19:46,2026-08-28,MATCHED
TXN10408,LEDG_TXN10408,499.0,POSTED,2026-08-29T10:32:52,2026-08-29,MATCHED
TXN10409,LEDG_TXN10409,2499.0,POSTED,2026-09-03T12:35:20,2026-09-03,MATCHED
TXN10410,LEDG_TXN10410,8900.0,POSTED,2026-09-01T18:07:49,2026-09-01,MATCHED
TXN10411,LEDG_TXN10411,250.0,POSTED,2026-09-04T12:53:05,2026-09-04,MATCHED
TXN10412,LEDG_TXN10412,3500.0,POSTED,2026-08-28T16:54:37,2026-08-28,MATCHED
TXN10413,LEDG_TXN10413,8900.0,POSTED,2026-09-02T16:09:51,2026-09-02,MATCHED
TXN10414,LEDG_TXN10414,1500.0,POSTED,2026-09-04T18:16:02,2026-09-04,MATCHED
TXN10415,LEDG_TXN10415,12000.0,POSTED,2026-08-29T13:09:21,2026-08-29,MATCHED
TXN10416,LEDG_TXN10416,12000.0,POSTED,2026-09-04T18:09:56,2026-09-04,MATCHED
TXN10417,LEDG_TXN10417,6500.0,POSTED,2026-08-27T20:43:37,2026-08-27,MATCHED
TXN10418,LEDG_TXN10418,1200.0,POSTED,2026-08-30T08:34:16,2026-08-30,MATCHED
TXN10419,LEDG_TXN10419,6500.0,POSTED,2026-08-28T08:42:15,2026-08-28,MATCHED
TXN10420,LEDG_TXN10420,999.0,POSTED,2026-09-02T16:45:53,2026-09-02,MATCHED
TXN10421,LEDG_TXN10421,6500.0,POSTED,2026-08-31T13:14:37,2026-08-31,MATCHED
TXN10422,LEDG_TXN10422,2499.0,POSTED,2026-09-02T18:20:50,2026-09-02,MATCHED
TXN10423,LEDG_TXN10423,8900.0,POSTED,2026-08-29T09:42:44,2026-08-29,MATCHED
TXN10424,LEDG_TXN10424,250.0,POSTED,2026-08-29T17:00:19,2026-08-29,MATCHED
TXN10425,LEDG_TXN10425,5000.0,POSTED,2026-08-29T12:40:48,2026-08-29,MATCHED
TXN10426,LEDG_TXN10426,499.0,POSTED,2026-08-29T20:33:06,2026-08-29,MATCHED
TXN10427,LEDG_TXN10427,1200.0,POSTED,2026-08-28T13:45:55,2026-08-28,MATCHED
TXN10428,LEDG_TXN10428,1500.0,POSTED,2026-08-31T17:53:13,2026-08-31,MATCHED
TXN10429,LEDG_TXN10429,3500.0,POSTED,2026-08-29T14:27:30,2026-08-29,MATCHED
TXN10430,LEDG_TXN10430,12000.0,POSTED,2026-08-28T15:34:17,2026-08-28,MATCHED
TXN10431,LEDG_TXN10431,15000.0,POSTED,2026-09-04T14:57:39,2026-09-04,MATCHED
TXN10432,LEDG_TXN10432,12000.0,POSTED,2026-08-30T13:15:14,2026-08-30,MATCHED
TXN10433,LEDG_TXN10433,4999.0,POSTED,2026-09-03T09:35:08,2026-09-03,MATCHED
TXN10434,LEDG_TXN10434,999.0,POSTED,2026-08-31T16:19:33,2026-08-31,MATCHED
TXN10435,LEDG_TXN10435,999.0,POSTED,2026-09-01T12:21:37,2026-09-01,MATCHED
TXN10436,LEDG_TXN10436,8900.0,POSTED,2026-08-29T13:39:09,2026-08-29,MATCHED
TXN10437,LEDG_TXN10437,15000.0,POSTED,2026-09-02T17:44:52,2026-09-02,MATCHED
TXN10438,LEDG_TXN10438,6500.0,POSTED,2026-08-28T18:24:01,2026-08-28,MATCHED
TXN10439,LEDG_TXN10439,7500.0,POSTED,2026-09-04T17:14:01,2026-09-04,MATCHED
TXN10440,LEDG_TXN10440,250.0,POSTED,2026-09-03T10:22:53,2026-09-03,MATCHED
TXN10441,LEDG_TXN10441,1200.0,POSTED,2026-09-03T15:31:59,2026-09-03,MATCHED
TXN10442,LEDG_TXN10442,499.0,POSTED,2026-09-02T17:11:04,2026-09-02,MATCHED
TXN10443,LEDG_TXN10443,3500.0,POSTED,2026-09-02T11:59:31,2026-09-02,MATCHED
TXN10444,LEDG_TXN10444,250.0,POSTED,2026-09-03T16:52:29,2026-09-03,MATCHED
TXN10445,LEDG_TXN10445,15000.0,POSTED,2026-08-30T17:14:46,2026-08-30,MATCHED
TXN10446,LEDG_TXN10446,1500.0,POSTED,2026-09-03T14:14:22,2026-09-03,MATCHED
TXN10447,LEDG_TXN10447,1500.0,POSTED,2026-09-03T10:44:13,2026-09-03,MATCHED
TXN10448,LEDG_TXN10448,10000.0,POSTED,2026-09-04T16:25:11,2026-09-04,MATCHED
TXN10449,LEDG_TXN10449,999.0,POSTED,2026-08-30T11:03:32,2026-08-30,MATCHED
TXN10450,LEDG_TXN10450,1500.0,POSTED,2026-08-30T14:04:14,2026-08-30,MATCHED
TXN10451,LEDG_TXN10451,4999.0,POSTED,2026-09-04T08:53:54,2026-09-04,MATCHED
TXN10452,LEDG_TXN10452,250.0,POSTED,2026-09-04T19:19:14,2026-09-04,MATCHED
TXN10453,LEDG_TXN10453,499.0,POSTED,2026-08-27T10:28:30,2026-08-27,MATCHED
TXN10454,LEDG_TXN10454,3500.0,POSTED,2026-08-28T14:38:49,2026-08-28,MATCHED
TXN10455,LEDG_TXN10455,6500.0,POSTED,2026-08-29T10:44:57,2026-08-29,MATCHED
TXN10456,LEDG_TXN10456,1500.0,POSTED,2026-08-30T11:31:20,2026-08-30,MATCHED
TXN10457,LEDG_TXN10457,1500.0,POSTED,2026-08-28T08:19:37,2026-08-28,MATCHED
TXN10458,LEDG_TXN10458,2499.0,POSTED,2026-08-29T18:15:57,2026-08-29,MATCHED
TXN10459,LEDG_TXN10459,1200.0,POSTED,2026-08-30T18:49:47,2026-08-30,MATCHED
TXN10460,LEDG_TXN10460,4999.0,POSTED,2026-08-28T12:45:22,2026-08-28,MATCHED
TXN10461,LEDG_TXN10461,250.0,POSTED,2026-08-28T11:32:57,2026-08-28,MATCHED
TXN10462,LEDG_TXN10462,1200.0,POSTED,2026-09-04T08:35:53,2026-09-04,MATCHED
TXN10463,LEDG_TXN10463,8900.0,POSTED,2026-08-30T15:46:55,2026-08-30,MATCHED
TXN10464,LEDG_TXN10464,1500.0,POSTED,2026-09-02T09:37:03,2026-09-02,MATCHED
TXN10465,LEDG_TXN10465,8900.0,POSTED,2026-08-27T16:04:18,2026-08-27,MATCHED
TXN10466,LEDG_TXN10466,2499.0,POSTED,2026-08-31T15:35:37,2026-08-31,MATCHED
TXN10467,LEDG_TXN10467,1500.0,POSTED,2026-09-01T18:01:17,2026-09-01,MATCHED
TXN10468,LEDG_TXN10468,3500.0,POSTED,2026-08-30T08:22:55,2026-08-30,MATCHED
TXN10469,LEDG_TXN10469,3500.0,POSTED,2026-09-04T15:17:21,2026-09-04,MATCHED
TXN10470,LEDG_TXN10470,3500.0,POSTED,2026-09-02T18:44:55,2026-09-02,MATCHED
TXN10471,LEDG_TXN10471,499.0,POSTED,2026-09-03T15:29:50,2026-09-03,MATCHED
TXN10472,LEDG_TXN10472,250.0,POSTED,2026-09-03T21:13:57,2026-09-03,MATCHED
TXN10474,LEDG_TXN10474,999.0,POSTED,2026-09-03T11:04:31,2026-09-03,MATCHED
TXN10475,LEDG_TXN10475,999.0,POSTED,2026-09-01T19:20:06,2026-09-01,MATCHED
TXN10476,LEDG_TXN10476,1500.0,POSTED,2026-08-28T17:36:15,2026-08-28,MATCHED
TXN10477,LEDG_TXN10477,1500.0,POSTED,2026-09-04T18:03:05,2026-09-04,MATCHED
TXN10478,LEDG_TXN10478,12000.0,POSTED,2026-09-03T13:23:12,2026-09-03,MATCHED
TXN10479,LEDG_TXN10479,250.0,POSTED,2026-08-29T20:21:35,2026-08-29,MATCHED
TXN10480,LEDG_TXN10480,499.0,POSTED,2026-08-28T19:12:25,2026-08-28,MATCHED
TXN10481,LEDG_TXN10481,1200.0,POSTED,2026-08-27T13:14:44,2026-08-27,MATCHED
TXN10482,LEDG_TXN10482,12000.0,POSTED,2026-09-04T15:40:05,2026-09-04,MATCHED
TXN10483,LEDG_TXN10483,6500.0,POSTED,2026-08-28T14:52:37,2026-08-28,MATCHED
TXN10484,LEDG_TXN10484,12000.0,POSTED,2026-08-31T14:13:31,2026-08-31,MATCHED
TXN10485,LEDG_TXN10485,250.0,POSTED,2026-09-01T09:46:31,2026-09-01,MATCHED
TXN10486,LEDG_TXN10486,999.0,POSTED,2026-09-04T09:16:43,2026-09-04,MATCHED
TXN10487,LEDG_TXN10487,999.0,POSTED,2026-08-31T12:42:09,2026-08-31,MATCHED
TXN10488,LEDG_TXN10488,12000.0,POSTED,2026-08-28T14:59:31,2026-08-28,MATCHED
TXN10489,LEDG_TXN10489,250.0,POSTED,2026-09-03T16:12:44,2026-09-03,MATCHED
TXN10490,LEDG_TXN10490,3500.0,POSTED,2026-09-02T14:34:17,2026-09-02,MATCHED
TXN10491,LEDG_TXN10491,250.0,POSTED,2026-08-29T16:09:52,2026-08-29,DISCREPANCY
TXN10492,LEDG_TXN10492,4999.0,POSTED,2026-09-02T20:34:40,2026-09-02,MATCHED
TXN10493,LEDG_TXN10493,15000.0,POSTED,2026-08-31T12:44:10,2026-08-31,MATCHED
TXN10494,LEDG_TXN10494,12000.0,POSTED,2026-08-27T10:26:09,2026-08-27,MATCHED
TXN10496,LEDG_TXN10496,4999.0,POSTED,2026-08-31T09:25:17,2026-08-31,MATCHED
TXN10497,LEDG_TXN10497,4999.0,POSTED,2026-09-01T09:51:37,2026-09-01,MATCHED
TXN10498,LEDG_TXN10498,2499.0,POSTED,2026-08-29T11:37:32,2026-08-29,MATCHED
TXN10499,LEDG_TXN10499,1500.0,POSTED,2026-08-30T16:44:17,2026-08-30,MATCHED
TXN10500,LEDG_TXN10500,12000.0,POSTED,2026-09-03T18:06:11,2026-09-03,MATCHED
TXN10501,LEDG_TXN10501,1200.0,POSTED,2026-09-01T08:54:21,2026-09-01,MATCHED
TXN10503,LEDG_TXN10503,1200.0,POSTED,2026-08-29T14:03:51,2026-08-29,MATCHED
TXN10504,LEDG_TXN10504,1200.0,POSTED,2026-08-31T10:05:35,2026-08-31,MATCHED
TXN10505,LEDG_TXN10505,250.0,POSTED,2026-08-29T12:18:32,2026-08-29,MATCHED
TXN10506,LEDG_TXN10506,4999.0,POSTED,2026-09-02T18:07:31,2026-09-02,MATCHED
TXN10507,LEDG_TXN10507,2499.0,POSTED,2026-08-29T12:49:21,2026-08-29,MATCHED
TXN10508,LEDG_TXN10508,3500.0,POSTED,2026-08-29T09:40:42,2026-08-29,MATCHED
TXN10510,LEDG_TXN10510,1500.0,POSTED,2026-09-01T11:48:00,2026-09-01,TIMESTAMP_MISMATCH
TXN10511,LEDG_TXN10511,999.0,POSTED,2026-09-04T08:17:54,2026-09-04,MATCHED
TXN10512,LEDG_TXN10512,499.0,POSTED,2026-09-01T09:48:41,2026-09-01,MATCHED
TXN10513,LEDG_TXN10513,3500.0,POSTED,2026-08-27T10:44:19,2026-08-27,MATCHED
TXN10514,LEDG_TXN10514,6500.0,POSTED,2026-09-03T16:00:07,2026-09-03,TIMESTAMP_MISMATCH
TXN10515,LEDG_TXN10515,499.0,POSTED,2026-08-28T17:44:38,2026-08-28,MATCHED
TXN10516,LEDG_TXN10516,3500.0,POSTED,2026-08-31T16:17:36,2026-08-31,MATCHED
TXN10517,LEDG_TXN10517,3500.0,POSTED,2026-08-30T13:51:37,2026-08-30,MATCHED
TXN10518,LEDG_TXN10518,2499.0,POSTED,2026-08-27T15:06:13,2026-08-27,MATCHED
TXN10519,LEDG_TXN10519,3500.0,POSTED,2026-08-31T18:52:57,2026-08-31,MATCHED
TXN10520,LEDG_TXN10520,15000.0,POSTED,2026-09-03T08:33:39,2026-09-03,MATCHED
TXN10521,LEDG_TXN10521,1200.0,POSTED,2026-08-29T12:55:43,2026-08-29,MATCHED
TXN10522,LEDG_TXN10522,15000.0,POSTED,2026-09-01T19:31:57,2026-09-01,MATCHED
TXN10523,LEDG_TXN10523,1500.0,POSTED,2026-08-30T17:24:33,2026-08-30,MATCHED
TXN10524,LEDG_TXN10524,4999.0,POSTED,2026-09-02T16:47:27,2026-09-02,DISCREPANCY
TXN10525,LEDG_TXN10525,12000.0,POSTED,2026-08-27T18:53:57,2026-08-27,MATCHED
TXN10526,LEDG_TXN10526,12000.0,POSTED,2026-08-29T13:14:40,2026-08-29,MATCHED
TXN10527,LEDG_TXN10527,2499.0,POSTED,2026-08-28T10:22:23,2026-08-28,MATCHED
TXN10528,LEDG_TXN10528,1500.0,POSTED,2026-09-03T18:13:40,2026-09-03,MATCHED
TXN10529,LEDG_TXN10529,6500.0,POSTED,2026-08-27T12:35:17,2026-08-27,MATCHED
TXN10530,LEDG_TXN10530,8900.0,POSTED,2026-09-03T19:01:07,2026-09-03,MATCHED
TXN10531,LEDG_TXN10531,8900.0,POSTED,2026-09-04T13:15:00,2026-09-04,TIMESTAMP_MISMATCH
TXN10532,LEDG_TXN10532,499.0,POSTED,2026-08-28T18:27:13,2026-08-28,MATCHED
TXN10533,LEDG_TXN10533,1200.0,POSTED,2026-09-04T13:00:19,2026-09-04,DISCREPANCY
TXN10534,LEDG_TXN10534,1500.0,POSTED,2026-08-29T12:38:22,2026-08-29,MATCHED
TXN10535,LEDG_TXN10535,6500.0,POSTED,2026-09-03T20:58:47,2026-09-03,MATCHED
TXN10536,LEDG_TXN10536,250.0,POSTED,2026-09-03T20:48:00,2026-09-03,MATCHED
TXN10537,LEDG_TXN10537,8900.0,POSTED,2026-08-29T12:42:33,2026-08-29,MATCHED
TXN10538,LEDG_TXN10538,1200.0,POSTED,2026-09-02T09:38:21,2026-09-02,MATCHED
TXN10539,LEDG_TXN10539,12000.0,POSTED,2026-09-01T17:24:25,2026-09-01,MATCHED
TXN10540,LEDG_TXN10540,3500.0,POSTED,2026-08-29T10:57:51,2026-08-29,MATCHED
TXN10541,LEDG_TXN10541,6500.0,POSTED,2026-09-03T14:09:27,2026-09-03,MATCHED
TXN10542,LEDG_TXN10542,1200.0,POSTED,2026-08-31T10:53:50,2026-08-31,MATCHED
TXN10543,LEDG_TXN10543,1500.0,POSTED,2026-08-27T09:03:51,2026-08-27,MATCHED
TXN10544,LEDG_TXN10544,12000.0,POSTED,2026-09-01T17:13:12,2026-09-01,MATCHED
TXN10545,LEDG_TXN10545,4999.0,POSTED,2026-08-28T12:15:02,2026-08-28,MATCHED
TXN10546,LEDG_TXN10546,1200.0,POSTED,2026-08-28T20:23:45,2026-08-28,MATCHED
TXN10547,LEDG_TXN10547,12000.0,POSTED,2026-09-03T13:39:51,2026-09-03,MATCHED
TXN10548,LEDG_TXN10548,999.0,POSTED,2026-09-02T14:45:44,2026-09-02,MATCHED
TXN10549,LEDG_TXN10549,8900.0,POSTED,2026-08-30T12:29:28,2026-08-30,MATCHED
TXN10550,LEDG_TXN10550,6500.0,POSTED,2026-09-01T19:20:48,2026-09-01,MATCHED
TXN10551,LEDG_TXN10551,1200.0,POSTED,2026-08-28T09:33:40,2026-08-28,MATCHED
TXN10552,LEDG_TXN10552,15000.0,POSTED,2026-08-27T08:31:03,2026-08-27,MATCHED
TXN10553,LEDG_TXN10553,499.0,POSTED,2026-09-03T19:27:04,2026-09-03,MATCHED
TXN10554,LEDG_TXN10554,3500.0,POSTED,2026-08-28T13:53:27,2026-08-28,MATCHED
TXN10555,LEDG_TXN10555,4999.0,POSTED,2026-08-28T08:33:45,2026-08-28,MATCHED
TXN10556,LEDG_TXN10556,6500.0,POSTED,2026-09-01T15:35:59,2026-09-01,MATCHED
TXN10557,LEDG_TXN10557,4999.0,POSTED,2026-08-28T15:05:46,2026-08-28,MATCHED
TXN10558,LEDG_TXN10558,3500.0,POSTED,2026-08-30T19:41:29,2026-08-30,MATCHED
TXN10559,LEDG_TXN10559,3500.0,POSTED,2026-08-28T12:16:25,2026-08-28,MATCHED
TXN10560,LEDG_TXN10560,15000.0,POSTED,2026-08-27T13:49:53,2026-08-27,MATCHED
TXN10561,LEDG_TXN10561,1500.0,POSTED,2026-08-27T16:06:55,2026-08-27,MATCHED
TXN10562,LEDG_TXN10562,1500.0,POSTED,2026-09-02T18:51:10,2026-09-02,MATCHED
TXN10563,LEDG_TXN10563,8900.0,POSTED,2026-08-28T09:59:17,2026-08-28,MATCHED
TXN10564,LEDG_TXN10564,1200.0,POSTED,2026-08-27T08:22:06,2026-08-27,MATCHED
TXN10565,LEDG_TXN10565,8900.0,POSTED,2026-09-03T09:29:43,2026-09-03,MATCHED
TXN10566,LEDG_TXN10566,999.0,POSTED,2026-08-29T08:21:56,2026-08-29,MATCHED
TXN10567,LEDG_TXN10567,2499.0,POSTED,2026-08-27T18:50:58,2026-08-27,MATCHED
TXN10568,LEDG_TXN10568,999.0,POSTED,2026-08-31T20:32:07,2026-08-31,DISCREPANCY
TXN10569,LEDG_TXN10569,3500.0,POSTED,2026-09-01T19:08:41,2026-09-01,MATCHED
TXN10570,LEDG_TXN10570,1500.0,POSTED,2026-08-31T18:17:56,2026-08-31,MATCHED
TXN10571,LEDG_TXN10571,1200.0,POSTED,2026-08-29T10:45:30,2026-08-29,MATCHED
TXN10572,LEDG_TXN10572,8900.0,POSTED,2026-08-29T11:51:10,2026-08-29,MATCHED
TXN10573,LEDG_TXN10573,499.0,POSTED,2026-09-02T09:44:14,2026-09-02,MATCHED
TXN10574,LEDG_TXN10574,1500.0,POSTED,2026-08-31T13:24:38,2026-08-31,MATCHED
TXN10575,LEDG_TXN10575,6500.0,POSTED,2026-08-28T19:50:27,2026-08-28,MATCHED
TXN10576,LEDG_TXN10576,15000.0,POSTED,2026-09-04T10:50:48,2026-09-04,MATCHED
TXN10577,LEDG_TXN10577,12000.0,POSTED,2026-09-01T12:48:51,2026-09-01,DISCREPANCY
TXN10578,LEDG_TXN10578,12000.0,POSTED,2026-08-29T15:28:53,2026-08-29,MATCHED
TXN10579,LEDG_TXN10579,7500.0,POSTED,2026-08-29T12:36:34,2026-08-29,MATCHED
TXN10580,LEDG_TXN10580,12000.0,POSTED,2026-08-29T11:12:08,2026-08-29,MATCHED
TXN10581,LEDG_TXN10581,499.0,POSTED,2026-08-27T19:12:12,2026-08-27,MATCHED
TXN10582,LEDG_TXN10582,1500.0,POSTED,2026-09-03T19:04:34,2026-09-03,MATCHED
TXN10583,LEDG_TXN10583,15000.0,POSTED,2026-09-04T12:23:42,2026-09-04,MATCHED
TXN10584,LEDG_TXN10584,8900.0,POSTED,2026-09-03T08:22:05,2026-09-03,MATCHED
TXN10585,LEDG_TXN10585,1200.0,POSTED,2026-09-02T11:07:34,2026-09-02,MATCHED
TXN10586,LEDG_TXN10586,250.0,POSTED,2026-08-27T10:42:00,2026-08-27,MATCHED
TXN10587,LEDG_TXN10587,2499.0,POSTED,2026-08-29T18:40:41,2026-08-29,MATCHED
TXN10588,LEDG_TXN10588,12000.0,POSTED,2026-09-04T18:32:58,2026-09-04,MATCHED
TXN10589,LEDG_TXN10589,15000.0,POSTED,2026-08-30T10:07:28,2026-08-30,MATCHED
TXN10590,LEDG_TXN10590,12000.0,POSTED,2026-09-04T11:14:37,2026-09-04,MATCHED
TXN10591,LEDG_TXN10591,12000.0,POSTED,2026-09-02T19:34:22,2026-09-02,MATCHED
TXN10592,LEDG_TXN10592,3500.0,POSTED,2026-08-31T11:28:10,2026-08-31,MATCHED
TXN10593,LEDG_TXN10593,1500.0,POSTED,2026-09-03T09:47:20,2026-09-03,MATCHED
TXN10594,LEDG_TXN10594,12000.0,POSTED,2026-08-27T13:56:07,2026-08-27,MATCHED
TXN10596,LEDG_TXN10596,4999.0,POSTED,2026-09-01T17:53:49,2026-09-01,MATCHED
TXN10597,LEDG_TXN10597,8900.0,POSTED,2026-09-01T14:01:17,2026-09-01,MATCHED
TXN10598,LEDG_TXN10598,499.0,POSTED,2026-08-31T20:43:11,2026-08-31,MATCHED
TXN10599,LEDG_TXN10599,499.0,POSTED,2026-09-01T09:52:13,2026-09-01,MATCHED
TXN10600,LEDG_TXN10600,6500.0,POSTED,2026-09-01T13:04:18,2026-09-01,MATCHED
TXN10602,LEDG_TXN10602,499.0,POSTED,2026-09-01T13:28:32,2026-09-01,MATCHED
TXN10603,LEDG_TXN10603,499.0,POSTED,2026-08-28T10:45:57,2026-08-28,MATCHED
TXN10604,LEDG_TXN10604,4999.0,POSTED,2026-09-03T08:58:04,2026-09-03,MATCHED
TXN10605,LEDG_TXN10605,12000.0,POSTED,2026-09-02T13:10:37,2026-09-02,MATCHED
TXN10606,LEDG_TXN10606,2499.0,POSTED,2026-08-30T10:49:23,2026-08-30,MATCHED
TXN10607,LEDG_TXN10607,2499.0,POSTED,2026-08-30T15:54:08,2026-08-30,MATCHED
TXN10608,LEDG_TXN10608,1500.0,POSTED,2026-08-28T13:14:19,2026-08-28,MATCHED
TXN10609,LEDG_TXN10609,8900.0,POSTED,2026-09-01T20:08:41,2026-09-01,MATCHED
TXN10610,LEDG_TXN10610,499.0,POSTED,2026-09-04T10:17:56,2026-09-04,MATCHED
TXN10611,LEDG_TXN10611,8900.0,POSTED,2026-09-04T16:53:20,2026-09-04,MATCHED
TXN10612,LEDG_TXN10612,999.0,POSTED,2026-09-04T17:35:20,2026-09-04,MATCHED
TXN10613,LEDG_TXN10613,250.0,POSTED,2026-09-04T09:26:55,2026-09-04,MATCHED
TXN10614,LEDG_TXN10614,1200.0,POSTED,2026-09-01T11:05:04,2026-09-01,MATCHED
TXN10615,LEDG_TXN10615,12000.0,POSTED,2026-09-02T12:15:19,2026-09-02,MATCHED
TXN10616,LEDG_TXN10616,250.0,POSTED,2026-08-28T10:47:14,2026-08-28,MATCHED
TXN10617,LEDG_TXN10617,2499.0,POSTED,2026-08-28T20:36:20,2026-08-28,MATCHED
TXN10618,LEDG_TXN10618,4999.0,POSTED,2026-09-04T17:48:35,2026-09-04,MATCHED
TXN10619,LEDG_TXN10619,1200.0,POSTED,2026-08-29T12:59:38,2026-08-29,MATCHED
TXN10620,LEDG_TXN10620,12000.0,POSTED,2026-08-30T13:35:47,2026-08-30,MATCHED
TXN10621,LEDG_TXN10621,12000.0,POSTED,2026-08-31T09:33:08,2026-08-31,MATCHED
TXN10622,LEDG_TXN10622,8900.0,POSTED,2026-08-31T19:46:07,2026-08-31,MATCHED
TXN10623,LEDG_TXN10623,15000.0,POSTED,2026-08-31T18:31:32,2026-08-31,MATCHED
TXN10624,LEDG_TXN10624,15000.0,POSTED,2026-08-30T19:44:09,2026-08-30,MATCHED
TXN10625,LEDG_TXN10625,15000.0,POSTED,2026-08-29T14:03:41,2026-08-29,MATCHED
TXN10626,LEDG_TXN10626,4999.0,POSTED,2026-09-02T12:25:40,2026-09-02,MATCHED
TXN10627,LEDG_TXN10627,1500.0,POSTED,2026-08-28T10:32:26,2026-08-28,MATCHED
TXN10628,LEDG_TXN10628,999.0,POSTED,2026-08-27T15:51:34,2026-08-27,MATCHED
TXN10629,LEDG_TXN10629,999.0,POSTED,2026-09-03T19:47:11,2026-09-03,MATCHED
TXN10630,LEDG_TXN10630,3500.0,POSTED,2026-08-28T16:33:20,2026-08-28,MATCHED
TXN10631,LEDG_TXN10631,1200.0,POSTED,2026-08-29T08:33:07,2026-08-29,MATCHED
TXN10632,LEDG_TXN10632,15000.0,POSTED,2026-08-29T08:40:16,2026-08-29,MATCHED
TXN10633,LEDG_TXN10633,1200.0,POSTED,2026-09-03T17:22:45,2026-09-03,DISCREPANCY
TXN10634,LEDG_TXN10634,250.0,POSTED,2026-08-28T16:44:04,2026-08-28,MATCHED
TXN10635,LEDG_TXN10635,499.0,POSTED,2026-09-03T15:13:09,2026-09-03,MATCHED
TXN10636,LEDG_TXN10636,1200.0,POSTED,2026-09-03T13:15:44,2026-09-03,MATCHED
TXN10637,LEDG_TXN10637,499.0,POSTED,2026-08-28T19:15:43,2026-08-28,MATCHED
TXN10638,LEDG_TXN10638,2499.0,POSTED,2026-09-04T12:42:27,2026-09-04,MATCHED
TXN10639,LEDG_TXN10639,999.0,POSTED,2026-08-31T09:56:20,2026-08-31,MATCHED
TXN10640,LEDG_TXN10640,1200.0,POSTED,2026-08-29T20:41:10,2026-08-29,MATCHED
TXN10641,LEDG_TXN10641,6500.0,POSTED,2026-08-28T19:40:46,2026-08-28,MATCHED
TXN10642,LEDG_TXN10642,999.0,POSTED,2026-08-28T20:04:22,2026-08-28,MATCHED
TXN10643,LEDG_TXN10643,4999.0,POSTED,2026-08-31T11:52:55,2026-08-31,MATCHED
TXN10644,LEDG_TXN10644,2499.0,POSTED,2026-09-02T16:11:05,2026-09-02,MATCHED
TXN10645,LEDG_TXN10645,250.0,POSTED,2026-08-31T11:50:47,2026-08-31,MATCHED
TXN10646,LEDG_TXN10646,8900.0,POSTED,2026-08-30T16:14:25,2026-08-30,MATCHED
TXN10647,LEDG_TXN10647,1200.0,POSTED,2026-09-04T12:21:35,2026-09-04,MATCHED
TXN10648,LEDG_TXN10648,1500.0,POSTED,2026-09-04T18:03:12,2026-09-04,MATCHED
TXN10649,LEDG_TXN10649,499.0,POSTED,2026-09-01T16:21:32,2026-09-01,MATCHED
TXN10650,LEDG_TXN10650,15000.0,POSTED,2026-08-29T13:07:30,2026-08-29,MATCHED
TXN10651,LEDG_TXN10651,999.0,POSTED,2026-08-28T18:33:11,2026-08-28,MATCHED
