transaction_id,bank_reference,bank_name,amount,bank_status,received_at,expected_settlement_at,settled_at,response_code,response_message
TXN09747,BNK_KOT_TXN09747,KOTAK_BANK,15000.0,SETTLED,2026-08-27T15:42:11,2026-08-27T15:57:11,2026-08-27T15:52:11,SETTLED_OK,Bank response
TXN09748,BNK_KOT_TXN09748,KOTAK_BANK,1500.0,SETTLED,2026-08-30T11:40:19,2026-08-30T11:55:19,2026-08-30T11:49:19,SETTLED_OK,Bank response
TXN09749,BNK_HDF_TXN09749,HDFC_BANK,8900.0,SETTLED,2026-08-27T19:51:22,2026-08-27T20:06:22,2026-08-27T20:05:22,SETTLED_OK,Bank response
TXN09750,BNK_KOT_TXN09750,KOTAK_BANK,1200.0,SETTLED,2026-09-04T17:32:22,2026-09-04T17:47:22,2026-09-04T17:41:22,SETTLED_OK,Bank response
TXN09751,BNK_AXI_TXN09751,AXIS_BANK,499.0,SETTLED,2026-08-29T17:58:30,2026-08-29T18:13:30,2026-08-29T18:05:30,SETTLED_OK,Bank response
TXN09752,BNK_KOT_TXN09752,KOTAK_BANK,8900.0,SETTLED,2026-08-29T11:15:11,2026-08-29T11:30:11,2026-08-29T11:29:11,SETTLED_OK,Bank response
TXN09753,BNK_HDF_TXN09753,HDFC_BANK,2499.0,SETTLED,2026-09-01T10:18:59,2026-09-01T10:33:59,2026-09-01T10:28:59,SETTLED_OK,Bank response
TXN09754,BNK_SBI_TXN09754,SBI,250.0,SETTLED,2026-08-27T14:36:53,2026-08-27T14:51:53,2026-08-27T15:14:49,BANK_TIMEOUT,Bank response
TXN09755,BNK_HDF_TXN09755,HDFC_BANK,8900.0,SETTLED,2026-08-29T10:02:07,2026-08-29T10:17:07,2026-08-29T10:16:07,SETTLED_OK,Bank response
TXN09757,BNK_ICI_TXN09757,ICICI_BANK,1200.0,SETTLED,2026-08-28T11:38:15,2026-08-28T11:53:15,2026-08-28T11:50:15,SETTLED_OK,Bank response
TXN09758,BNK_KOT_TXN09758,KOTAK_BANK,15000.0,SETTLED,2026-09-01T08:59:27,2026-09-01T09:14:27,2026-09-01T09:13:27,SETTLED_OK,Bank response
TXN09759,BNK_AXI_TXN09759,AXIS_BANK,499.0,SETTLED,2026-09-01T17:15:54,2026-09-01T17:30:54,2026-09-01T17:27:54,SETTLED_OK,Bank response
TXN09761,BNK_ICI_TXN09761,ICICI_BANK,6500.0,SETTLED,2026-08-31T19:23:06,2026-08-31T19:38:06,2026-08-31T19:36:06,SETTLED_OK,Bank response
TXN09762,BNK_KOT_TXN09762,KOTAK_BANK,12000.0,SETTLED,2026-08-29T20:50:59,2026-08-29T21:05:59,2026-08-29T21:04:59,SETTLED_OK,Bank response
TXN09763,BNK_AXI_TXN09763,AXIS_BANK,1500.0,SETTLED,2026-08-27T11:08:57,2026-08-27T11:23:57,2026-08-27T11:57:04,BANK_TIMEOUT,Bank response
TXN09764,BNK_SBI_TXN09764,SBI,1200.0,SETTLED,2026-09-04T09:00:19,2026-09-04T09:15:19,2026-09-04T09:10:19,SETTLED_OK,Bank response
TXN09765,BNK_SBI_TXN09765,SBI,12000.0,SETTLED,2026-09-03T19:36:27,2026-09-03T19:51:27,2026-09-03T19:47:27,SETTLED_OK,Bank response
TXN09766,BNK_AXI_TXN09766,AXIS_BANK,1200.0,SETTLED,2026-08-31T16:53:59,2026-08-31T17:08:59,2026-08-31T17:01:59,SETTLED_OK,Bank response
TXN09767,BNK_ICI_TXN09767,ICICI_BANK,15000.0,SETTLED,2026-09-04T09:06:30,2026-09-04T09:21:30,2026-09-04T09:14:30,SETTLED_OK,Bank response
TXN09768,BNK_KOT_TXN09768,KOTAK_BANK,15000.0,SETTLED,2026-09-04T11:43:10,2026-09-04T11:58:10,2026-09-04T11:56:10,SETTLED_OK,Bank response
TXN09769,BNK_ICI_TXN09769,ICICI_BANK,3500.0,SETTLED,2026-09-03T12:48:22,2026-09-03T13:03:22,2026-09-03T12:57:22,SETTLED_OK,Bank response
TXN09770,BNK_SBI_TXN09770,SBI,2499.0,SETTLED,2026-08-29T10:33:36,2026-08-29T10:48:36,2026-08-29T10:43:36,SETTLED_OK,Bank response
TXN09771,BNK_AXI_TXN09771,AXIS_BANK,15000.0,SETTLED,2026-08-28T09:40:01,2026-08-28T09:55:01,2026-08-28T09:49:01,SETTLED_OK,Bank response
TXN09772,BNK_ICI_TXN09772,ICICI_BANK,1200.0,SETTLED,2026-09-04T13:22:38,2026-09-04T13:37:38,2026-09-04T13:31:38,SETTLED_OK,Bank response
TXN09773,BNK_KOT_TXN09773,KOTAK_BANK,1500.0,SETTLED,2026-08-28T15:53:17,2026-08-28T16:08:17,2026-08-28T16:05:17,SETTLED_OK,Bank response
TXN09774,BNK_KOT_TXN09774,KOTAK_BANK,1500.0,SETTLED,2026-08-30T12:21:38,2026-08-30T12:36:38,2026-08-30T12:34:38,SETTLED_OK,Bank response
TXN09775,BNK_KOT_TXN09775,KOTAK_BANK,3500.0,SETTLED,2026-09-04T18:09:28,2026-09-04T18:24:28,2026-09-04T18:23:28,SETTLED_OK,Bank response
TXN09776,BNK_HDF_TXN09776,HDFC_BANK,4999.0,SETTLED,2026-08-28T19:14:42,2026-08-28T19:29:42,2026-08-28T19:21:42,SETTLED_OK,Bank response
TXN09777,BNK_SBI_TXN09777,SBI,1200.0,SETTLED,2026-09-03T10:25:26,2026-09-03T10:40:26,2026-09-03T10:32:26,SETTLED_OK,Bank response
TXN09778,BNK_KOT_TXN09778,KOTAK_BANK,1200.0,SETTLED,2026-09-04T17:28:50,2026-09-04T17:43:50,2026-09-04T17:40:50,SETTLED_OK,Bank response
TXN09779,BNK_SBI_TXN09779,SBI,1500.0,SETTLED,2026-08-31T12:16:53,2026-08-31T12:31:53,2026-08-31T12:28:53,SETTLED_OK,Bank response
TXN09780,BNK_KOT_TXN09780,KOTAK_BANK,250.0,SETTLED,2026-09-03T17:43:39,2026-09-03T17:58:39,2026-09-03T17:54:39,SETTLED_OK,Bank response
TXN09781,BNK_KOT_TXN09781,KOTAK_BANK,999.0,SETTLED,2026-09-01T16:37:24,2026-09-01T16:52:24,2026-09-01T16:47:24,SETTLED_OK,Bank response
TXN09782,BNK_AXI_TXN09782,AXIS_BANK,4999.0,SETTLED,2026-08-28T15:53:02,2026-08-28T16:08:02,2026-08-28T16:07:02,SETTLED_OK,Bank response
TXN09783,BNK_SBI_TXN09783,SBI,1200.0,SETTLED,2026-09-01T12:03:57,2026-09-01T12:18:57,2026-09-01T12:14:57,SETTLED_OK,Bank response
TXN09784,BNK_KOT_TXN09784,KOTAK_BANK,499.0,SETTLED,2026-09-03T18:59:57,2026-09-03T19:14:57,2026-09-03T19:12:57,SETTLED_OK,Bank response
TXN09786,BNK_AXI_TXN09786,AXIS_BANK,499.0,SETTLED,2026-09-03T15:04:48,2026-09-03T15:19:48,2026-09-03T15:15:48,SETTLED_OK,Bank response
TXN09787,BNK_KOT_TXN09787,KOTAK_BANK,1200.0,SETTLED,2026-08-31T09:10:23,2026-08-31T09:25:23,2026-08-31T09:21:23,SETTLED_OK,Bank response
TXN09788,BNK_HDF_TXN09788,HDFC_BANK,8900.0,SETTLED,2026-09-03T08:48:59,2026-09-03T09:03:59,2026-09-03T08:57:59,SETTLED_OK,Bank response
TXN09789,BNK_HDF_TXN09789,HDFC_BANK,4999.0,SETTLED,2026-09-01T18:36:11,2026-09-01T18:51:11,2026-09-01T18:50:11,SETTLED_OK,Bank response
TXN09790,BNK_ICI_TXN09790,ICICI_BANK,15000.0,SETTLED,2026-09-03T09:30:25,2026-09-03T09:45:25,2026-09-03T09:41:25,SETTLED_OK,Bank response
TXN09791,BNK_ICI_TXN09791,ICICI_BANK,8900.0,SETTLED,2026-08-30T11:44:51,2026-08-30T11:59:51,2026-08-30T11:55:51,SETTLED_OK,Bank response
TXN09792,BNK_ICI_TXN09792,ICICI_BANK,4999.0,SETTLED,2026-08-31T16:21:54,2026-08-31T16:36:54,2026-08-31T16:30:54,SETTLED_OK,Bank response
TXN09793,BNK_ICI_TXN09793,ICICI_BANK,6500.0,SETTLED,2026-08-30T12:50:18,2026-08-30T13:05:18,2026-08-30T13:04:18,SETTLED_OK,Bank response
TXN09794,BNK_ICI_TXN09794,ICICI_BANK,250.0,SETTLED,2026-08-27T18:32:23,2026-08-27T18:47:23,2026-08-27T18:44:23,SETTLED_OK,Bank response
TXN09795,BNK_KOT_TXN09795,KOTAK_BANK,1200.0,SETTLED,2026-09-02T15:39:04,2026-09-02T15:54:04,2026-09-02T15:48:04,SETTLED_OK,Bank response
TXN09796,BNK_AXI_TXN09796,AXIS_BANK,999.0,SETTLED,2026-09-03T16:56:50,2026-09-03T17:11:50,2026-09-03T17:07:50,SETTLED_OK,Bank response
TXN09797,BNK_ICI_TXN09797,ICICI_BANK,1200.0,SETTLED,2026-08-31T14:01:24,2026-08-31T14:16:24,2026-08-31T14:12:24,SETTLED_OK,Bank response
TXN09798,BNK_AXI_TXN09798,AXIS_BANK,1500.0,SETTLED,2026-08-30T10:39:37,2026-08-30T10:54:37,2026-08-30T10:52:37,SETTLED_OK,Bank response
TXN09799,BNK_AXI_TXN09799,AXIS_BANK,1200.0,SETTLED,2026-09-04T09:53:58,2026-09-04T10:08:58,2026-09-04T10:05:58,SETTLED_OK,Bank response
TXN09800,BNK_AXI_TXN09800,AXIS_BANK,250.0,SETTLED,2026-08-28T09:18:02,2026-08-28T09:33:02,2026-08-28T09:28:02,SETTLED_OK,Bank response
TXN09801,BNK_AXI_TXN09801,AXIS_BANK,999.0,SETTLED,2026-09-01T18:59:03,2026-09-01T19:14:03,2026-09-01T19:11:03,SETTLED_OK,Bank response
TXN09802,BNK_HDF_TXN09802,HDFC_BANK,250.0,SETTLED,2026-09-03T15:16:41,2026-09-03T15:31:41,2026-09-03T15:26:41,SETTLED_OK,Bank response
TXN09803,BNK_ICI_TXN09803,ICICI_BANK,8900.0,SETTLED,2026-08-29T12:36:51,2026-08-29T12:51:51,2026-08-29T12:49:51,SETTLED_OK,Bank response
TXN09804,BNK_ICI_TXN09804,ICICI_BANK,250.0,SETTLED,2026-09-01T12:58:04,2026-09-01T13:13:04,2026-09-01T13:11:04,SETTLED_OK,Bank response
TXN09805,BNK_SBI_TXN09805,SBI,12000.0,SETTLED,2026-08-27T20:10:55,2026-08-27T20:25:55,2026-08-27T20:19:55,SETTLED_OK,Bank response
TXN09806,BNK_AXI_TXN09806,AXIS_BANK,15000.0,SETTLED,2026-08-28T20:14:07,2026-08-28T20:29:07,2026-08-28T20:25:07,SETTLED_OK,Bank response
TXN09807,BNK_SBI_TXN09807,SBI,15000.0,SETTLED,2026-09-02T16:39:31,2026-09-02T16:54:31,2026-09-02T16:51:31,SETTLED_OK,Bank response
TXN09808,BNK_SBI_TXN09808,SBI,6500.0,SETTLED,2026-08-27T09:03:07,2026-08-27T09:18:07,2026-08-27T09:12:07,SETTLED_OK,Bank response
TXN09809,BNK_SBI_TXN09809,SBI,4999.0,SETTLED,2026-09-02T10:39:07,2026-09-02T10:54:07,2026-09-02T10:49:07,SETTLED_OK,Bank response
TXN09810,BNK_SBI_TXN09810,SBI,2499.0,SETTLED,2026-08-27T09:35:56,2026-08-27T09:50:56,2026-08-27T09:42:56,SETTLED_OK,Bank response
TXN09811,BNK_ICI_TXN09811,ICICI_BANK,1200.0,SETTLED,2026-09-01T12:19:53,2026-09-01T12:34:53,2026-09-01T12:28:53,SETTLED_OK,Bank response
TXN09812,BNK_KOT_TXN09812,KOTAK_BANK,4999.0,SETTLED,2026-08-29T18:26:33,2026-08-29T18:41:33,2026-08-29T18:38:33,SETTLED_OK,Bank response
TXN09813,BNK_AXI_TXN09813,AXIS_BANK,6500.0,SETTLED,2026-08-27T20:53:13,2026-08-27T21:08:13,2026-08-27T21:06:13,SETTLED_OK,Bank response
TXN09814,BNK_HDF_TXN09814,HDFC_BANK,1500.0,SETTLED,2026-09-04T08:24:04,2026-09-04T08:39:04,2026-09-04T08:38:04,SETTLED_OK,Bank response
TXN09815,BNK_SBI_TXN09815,SBI,499.0,SETTLED,2026-08-29T10:22:02,2026-08-29T10:37:02,2026-08-29T10:32:02,SETTLED_OK,Bank response
TXN09816,BNK_HDF_TXN09816,HDFC_BANK,15000.0,SETTLED,2026-08-29T12:58:03,2026-08-29T13:13:03,2026-08-29T12:38:01,SETTLED_OK,Bank response
TXN09817,BNK_SBI_TXN09817,SBI,999.0,SETTLED,2026-08-29T14:12:26,2026-08-29T14:27:26,2026-08-29T14:19:26,SETTLED_OK,Bank response
TXN09818,BNK_HDF_TXN09818,HDFC_BANK,1500.0,SETTLED,2026-08-30T13:19:59,2026-08-30T13:34:59,2026-08-30T13:29:59,SETTLED_OK,Bank response
TXN09819,BNK_KOT_TXN09819,KOTAK_BANK,8900.0,SETTLED,2026-09-01T16:14:25,2026-09-01T16:29:25,2026-09-01T16:25:25,SETTLED_OK,Bank response
TXN09820,BNK_HDF_TXN09820,HDFC_BANK,12000.0,SETTLED,2026-09-03T15:21:59,2026-09-03T15:36:59,2026-09-03T15:33:59,SETTLED_OK,Bank response
TXN09821,BNK_KOT_TXN09821,KOTAK_BANK,499.0,SETTLED,2026-09-04T16:34:01,2026-09-04T16:49:01,2026-09-04T16:47:01,SETTLED_OK,Bank response
TXN09822,BNK_ICI_TXN09822,ICICI_BANK,4999.0,SETTLED,2026-08-29T18:17:42,2026-08-29T18:32:42,2026-08-29T18:31:42,SETTLED_OK,Bank response
TXN09823,BNK_HDF_TXN09823,HDFC_BANK,8900.0,SETTLED,2026-08-30T17:20:35,2026-08-30T17:35:35,2026-08-30T17:29:35,SETTLED_OK,Bank response
TXN09824,BNK_SBI_TXN09824,SBI,8900.0,SETTLED,2026-08-30T15:14:03,2026-08-30T15:29:03,2026-08-30T15:24:03,SETTLED_OK,Bank response
TXN09825,BNK_SBI_TXN09825,SBI,1500.0,SETTLED,2026-09-01T19:39:34,2026-09-01T19:54:34,2026-09-01T19:46:34,SETTLED_OK,Bank response
TXN09826,BNK_SBI_TXN09826,SBI,250.0,SETTLED,2026-08-30T08:40:37,2026-08-30T08:55:37,2026-08-30T08:50:37,SETTLED_OK,Bank response
TXN09827,BNK_AXI_TXN09827,AXIS_BANK,8900.0,SETTLED,2026-08-28T09:57:30,2026-08-28T10:12:30,2026-08-28T10:07:30,SETTLED_OK,Bank response
TXN09828,BNK_SBI_TXN09828,SBI,4999.0,SETTLED,2026-08-28T14:41:59,2026-08-28T14:56:59,2026-08-28T14:48:59,SETTLED_OK,Bank response
TXN09829,BNK_AXI_TXN09829,AXIS_BANK,499.0,SETTLED,2026-08-28T08:06:45,2026-08-28T08:21:45,2026-08-28T08:16:45,SETTLED_OK,Bank response
TXN09830,BNK_AXI_TXN09830,AXIS_BANK,999.0,SETTLED,2026-09-01T16:37:45,2026-09-01T16:52:45,2026-09-01T16:50:45,SETTLED_OK,Bank response
TXN09831,BNK_ICI_TXN09831,ICICI_BANK,4999.0,SETTLED,2026-09-01T14:52:29,2026-09-01T15:07:29,2026-09-01T15:02:29,SETTLED_OK,Bank response
TXN09832,BNK_ICI_TXN09832,ICICI_BANK,499.0,SETTLED,2026-08-27T09:22:54,2026-08-27T09:37:54,2026-08-27T09:33:54,SETTLED_OK,Bank response
TXN09833,BNK_SBI_TXN09833,SBI,250.0,SETTLED,2026-09-01T11:50:35,2026-09-01T12:05:35,2026-09-01T11:58:35,SETTLED_OK,Bank response
TXN09834,BNK_HDF_TXN09834,HDFC_BANK,2499.0,SETTLED,2026-08-30T16:06:26,2026-08-30T16:21:26,2026-08-30T16:18:26,SETTLED_OK,Bank response
TXN09835,BNK_KOT_TXN09835,KOTAK_BANK,250.0,SETTLED,2026-09-01T09:14:41,2026-09-01T09:29:41,2026-09-01T10:05:08,BANK_TIMEOUT,Bank response
TXN09836,BNK_AXI_TXN09836,AXIS_BANK,250.0,SETTLED,2026-09-02T11:52:39,2026-09-02T12:07:39,2026-09-02T12:00:39,SETTLED_OK,Bank response
TXN09837,BNK_ICI_TXN09837,ICICI_BANK,1500.0,SETTLED,2026-08-28T18:51:55,2026-08-28T19:06:55,2026-08-28T18:59:55,SETTLED_OK,Bank response
TXN09838,BNK_KOT_TXN09838,KOTAK_BANK,2499.0,SETTLED,2026-09-04T15:19:15,2026-09-04T15:34:15,2026-09-04T15:32:15,SETTLED_OK,Bank response
TXN09839,BNK_SBI_TXN09839,SBI,999.0,SETTLED,2026-08-30T14:41:12,2026-08-30T14:56:12,2026-08-30T14:49:12,SETTLED_OK,Bank response
TXN09840,BNK_ICI_TXN09840,ICICI_BANK,3500.0,SETTLED,2026-09-02T12:48:04,2026-09-02T13:03:04,2026-09-02T13:02:04,SETTLED_OK,Bank response
TXN09841,BNK_HDF_TXN09841,HDFC_BANK,3500.0,SETTLED,2026-09-02T11:47:39,2026-09-02T12:02:39,2026-09-02T11:56:39,SETTLED_OK,Bank response
TXN09842,BNK_AXI_TXN09842,AXIS_BANK,6500.0,SETTLED,2026-08-28T09:49:18,2026-08-28T10:04:18,2026-08-28T10:00:18,SETTLED_OK,Bank response
TXN09843,BNK_SBI_TXN09843,SBI,3500.0,SETTLED,2026-09-02T14:19:50,2026-09-02T14:34:50,2026-09-02T14:31:50,SETTLED_OK,Bank response
TXN09844,BNK_KOT_TXN09844,KOTAK_BANK,3500.0,SETTLED,2026-09-02T11:16:26,2026-09-02T11:31:26,2026-09-02T11:30:26,SETTLED_OK,Bank response
TXN09845,BNK_HDF_TXN09845,HDFC_BANK,4999.0,SETTLED,2026-08-28T19:57:03,2026-08-28T20:12:03,2026-08-28T20:09:03,SETTLED_OK,Bank response
TXN09846,BNK_KOT_TXN09846,KOTAK_BANK,8010.0,SETTLED,2026-08-28T12:12:54,2026-08-28T12:27:54,2026-08-28T12:26:54,SETTLED_OK,Bank response
TXN09847,BNK_SBI_TXN09847,SBI,8900.0,SETTLED,2026-09-02T11:07:06,2026-09-02T11:22:06,2026-09-02T11:15:06,SETTLED_OK,Bank response
TXN09848,BNK_HDF_TXN09848,HDFC_BANK,12000.0,SETTLED,2026-08-30T08:14:52,2026-08-30T08:29:52,2026-08-30T08:22:52,SETTLED_OK,Bank response
TXN09849,BNK_KOT_TXN09849,KOTAK_BANK,250.0,SETTLED,2026-08-31T13:45:57,2026-08-31T14:00:57,2026-08-31T13:56:57,SETTLED_OK,Bank response
TXN09850,BNK_KOT_TXN09850,KOTAK_BANK,6500.0,SETTLED,2026-09-01T14:05:54,2026-09-01T14:20:54,2026-09-01T14:13:54,SETTLED_OK,Bank response
TXN09851,BNK_AXI_TXN09851,AXIS_BANK,15000.0,SETTLED,2026-08-27T10:39:32,2026-08-27T10:54:32,2026-08-27T10:52:32,SETTLED_OK,Bank response
TXN09852,BNK_HDF_TXN09852,HDFC_BANK,999.0,SETTLED,2026-08-29T13:38:52,2026-08-29T13:53:52,2026-08-29T13:52:52,SETTLED_OK,Bank response
TXN09853,BNK_AXI_TXN09853,AXIS_BANK,6500.0,SETTLED,2026-08-27T09:22:03,2026-08-27T09:37:03,2026-08-27T09:35:03,SETTLED_OK,Bank response
TXN09854,BNK_KOT_TXN09854,KOTAK_BANK,499.0,SETTLED,2026-09-01T17:38:58,2026-09-01T17:53:58,2026-09-01T17:49:58,SETTLED_OK,Bank response
TXN09855,BNK_SBI_TXN09855,SBI,250.0,SETTLED,2026-09-02T08:24:56,2026-09-02T08:39:56,2026-09-02T08:33:56,SETTLED_OK,Bank response
TXN09856,BNK_SBI_TXN09856,SBI,8900.0,SETTLED,2026-09-02T18:06:45,2026-09-02T18:21:45,2026-09-02T18:16:45,SETTLED_OK,Bank response
TXN09857,BNK_SBI_TXN09857,SBI,3500.0,SETTLED,2026-09-03T15:25:57,2026-09-03T15:40:57,2026-09-03T15:37:57,SETTLED_OK,Bank response
TXN09858,BNK_SBI_TXN09858,SBI,499.0,SETTLED,2026-08-28T20:51:39,2026-08-28T21:06:39,2026-08-28T21:36:15,BANK_TIMEOUT,Bank response
TXN09859,BNK_KOT_TXN09859,KOTAK_BANK,1200.0,SETTLED,2026-08-28T09:58:21,2026-08-28T10:13:21,2026-08-28T10:11:21,SETTLED_OK,Bank response
TXN09860,BNK_ICI_TXN09860,ICICI_BANK,1200.0,SETTLED,2026-09-02T09:32:43,2026-09-02T09:47:43,2026-09-02T09:40:43,SETTLED_OK,Bank response
TXN09861,BNK_ICI_TXN09861,ICICI_BANK,2499.0,SETTLED,2026-08-31T13:51:15,2026-08-31T14:06:15,2026-08-31T14:02:15,SETTLED_OK,Bank response
TXN09862,BNK_AXI_TXN09862,AXIS_BANK,6500.0,SETTLED,2026-08-29T11:56:28,2026-08-29T12:11:28,2026-08-29T12:07:28,SETTLED_OK,Bank response
TXN09863,BNK_KOT_TXN09863,KOTAK_BANK,12000.0,SETTLED,2026-08-29T18:15:38,2026-08-29T18:30:38,2026-08-29T18:26:38,SETTLED_OK,Bank response
TXN09864,BNK_SBI_TXN09864,SBI,499.0,SETTLED,2026-09-04T13:44:11,2026-09-04T13:59:11,2026-09-04T13:58:11,SETTLED_OK,Bank response
TXN09865,BNK_AXI_TXN09865,AXIS_BANK,4999.0,SETTLED,2026-08-29T15:31:29,2026-08-29T15:46:29,2026-08-29T15:39:29,SETTLED_OK,Bank response
TXN09866,BNK_HDF_TXN09866,HDFC_BANK,250.0,SETTLED,2026-08-30T08:42:23,2026-08-30T08:57:23,2026-08-30T08:51:23,SETTLED_OK,Bank response
TXN09867,BNK_HDF_TXN09867,HDFC_BANK,12000.0,SETTLED,2026-08-28T19:07:25,2026-08-28T19:22:25,2026-08-28T19:14:25,SETTLED_OK,Bank response
TXN09868,BNK_HDF_TXN09868,HDFC_BANK,4999.0,SETTLED,2026-09-01T12:37:03,2026-09-01T12:52:03,2026-09-01T12:51:03,SETTLED_OK,Bank response
TXN09869,BNK_ICI_TXN09869,ICICI_BANK,999.0,SETTLED,2026-09-03T13:31:54,2026-09-03T13:46:54,2026-09-03T13:43:54,SETTLED_OK,Bank response
TXN09870,BNK_AXI_TXN09870,AXIS_BANK,8010.0,SETTLED,2026-09-03T08:04:50,2026-09-03T08:19:50,2026-09-03T08:14:50,SETTLED_OK,Bank response
TXN09871,BNK_KOT_TXN09871,KOTAK_BANK,4999.0,SETTLED,2026-09-03T15:50:13,2026-09-03T16:05:13,2026-09-03T15:59:13,SETTLED_OK,Bank response
TXN09872,BNK_KOT_TXN09872,KOTAK_BANK,6500.0,SETTLED,2026-09-01T09:07:07,2026-09-01T09:22:07,2026-09-01T09:21:07,SETTLED_OK,Bank response
TXN09873,BNK_SBI_TXN09873,SBI,12000.0,SETTLED,2026-08-31T10:58:10,2026-08-31T11:13:10,2026-08-31T11:05:10,SETTLED_OK,Bank response
TXN09874,BNK_HDF_TXN09874,HDFC_BANK,1200.0,SETTLED,2026-09-03T18:19:06,2026-09-03T18:34:06,2026-09-03T18:30:06,SETTLED_OK,Bank response
TXN09875,BNK_ICI_TXN09875,ICICI_BANK,8900.0,SETTLED,2026-09-03T14:05:46,2026-09-03T14:20:46,2026-09-03T14:16:46,SETTLED_OK,Bank response
TXN09876,BNK_ICI_TXN09876,ICICI_BANK,1200.0,SETTLED,2026-08-30T18:46:07,2026-08-30T19:01:07,2026-08-30T18:55:07,SETTLED_OK,Bank response
TXN09877,BNK_KOT_TXN09877,KOTAK_BANK,499.0,SETTLED,2026-08-28T18:33:15,2026-08-28T18:48:15,2026-08-28T18:44:15,SETTLED_OK,Bank response
TXN09878,BNK_ICI_TXN09878,ICICI_BANK,2499.0,SETTLED,2026-08-31T14:48:42,2026-08-31T15:03:42,2026-08-31T15:00:42,SETTLED_OK,Bank response
TXN09879,BNK_HDF_TXN09879,HDFC_BANK,3500.0,SETTLED,2026-08-28T19:33:42,2026-08-28T19:48:42,2026-08-28T19:43:42,SETTLED_OK,Bank response
TXN09880,BNK_AXI_TXN09880,AXIS_BANK,12000.0,SETTLED,2026-09-02T12:22:42,2026-09-02T12:37:42,2026-09-02T12:29:42,SETTLED_OK,Bank response
TXN09881,BNK_ICI_TXN09881,ICICI_BANK,8900.0,SETTLED,2026-08-27T16:23:07,2026-08-27T16:38:07,2026-08-27T16:31:07,SETTLED_OK,Bank response
TXN09882,BNK_AXI_TXN09882,AXIS_BANK,1200.0,SETTLED,2026-09-02T18:12:09,2026-09-02T18:27:09,2026-09-02T18:22:09,SETTLED_OK,Bank response
TXN09883,BNK_KOT_TXN09883,KOTAK_BANK,4999.0,SETTLED,2026-08-30T10:37:58,2026-08-30T10:52:58,2026-08-30T10:48:58,SETTLED_OK,Bank response
TXN09884,BNK_KOT_TXN09884,KOTAK_BANK,15000.0,SETTLED,2026-09-04T14:46:11,2026-09-04T15:01:11,2026-09-04T14:53:11,SETTLED_OK,Bank response
TXN09885,BNK_ICI_TXN09885,ICICI_BANK,12000.0,SETTLED,2026-08-29T17:36:39,2026-08-29T17:51:39,2026-08-29T17:50:39,SETTLED_OK,Bank response
TXN09886,BNK_HDF_TXN09886,HDFC_BANK,12000.0,SETTLED,2026-08-28T19:21:45,2026-08-28T19:36:45,2026-08-28T19:31:45,SETTLED_OK,Bank response
TXN09887,BNK_ICI_TXN09887,ICICI_BANK,12000.0,SETTLED,2026-08-31T19:35:37,2026-08-31T19:50:37,2026-08-31T19:48:37,SETTLED_OK,Bank response
TXN09888,BNK_KOT_TXN09888,KOTAK_BANK,2499.0,SETTLED,2026-09-03T18:09:02,2026-09-03T18:24:02,2026-09-03T18:19:02,SETTLED_OK,Bank response
TXN09890,BNK_AXI_TXN09890,AXIS_BANK,2499.0,SETTLED,2026-09-02T16:18:37,2026-09-02T16:33:37,2026-09-02T16:30:37,SETTLED_OK,Bank response
TXN09891,BNK_HDF_TXN09891,HDFC_BANK,12000.0,SETTLED,2026-08-28T18:37:59,2026-08-28T18:52:59,2026-08-28T18:45:59,SETTLED_OK,Bank response
TXN09892,BNK_ICI_TXN09892,ICICI_BANK,4999.0,SETTLED,2026-09-04T13:45:27,2026-09-04T14:00:27,2026-09-04T13:59:27,SETTLED_OK,Bank response
TXN09893,BNK_HDF_TXN09893,HDFC_BANK,6500.0,SETTLED,2026-08-28T10:54:35,2026-08-28T11:09:35,2026-08-28T11:06:35,SETTLED_OK,Bank response
TXN09894,BNK_ICI_TXN09894,ICICI_BANK,250.0,SETTLED,2026-08-29T10:00:48,2026-08-29T10:15:48,2026-08-29T10:11:48,SETTLED_OK,Bank response
TXN09895,BNK_AXI_TXN09895,AXIS_BANK,3500.0,SETTLED,2026-08-29T19:30:33,2026-08-29T19:45:33,2026-08-29T19:43:33,SETTLED_OK,Bank response
TXN09896,BNK_SBI_TXN09896,SBI,8900.0,SETTLED,2026-08-30T11:04:24,2026-08-30T11:19:24,2026-08-30T11:17:24,SETTLED_OK,Bank response
TXN09897,BNK_SBI_TXN09897,SBI,6500.0,SETTLED,2026-09-02T12:46:50,2026-09-02T13:01:50,2026-09-02T12:53:50,SETTLED_OK,Bank response
TXN09898,BNK_AXI_TXN09898,AXIS_BANK,499.0,SETTLED,2026-09-02T10:41:48,2026-09-02T10:56:48,2026-09-02T10:52:48,SETTLED_OK,Bank response
TXN09899,BNK_HDF_TXN09899,HDFC_BANK,3500.0,SETTLED,2026-09-01T19:40:06,2026-09-01T19:55:06,2026-09-01T19:48:06,SETTLED_OK,Bank response
TXN09900,BNK_KOT_TXN09900,KOTAK_BANK,3500.0,SETTLED,2026-08-28T15:54:24,2026-08-28T16:09:24,2026-08-28T16:03:24,SETTLED_OK,Bank response
TXN09901,BNK_SBI_TXN09901,SBI,1200.0,SETTLED,2026-08-27T16:40:32,2026-08-27T16:55:32,2026-08-27T16:53:32,SETTLED_OK,Bank response
