transaction_id,gateway_reference,merchant_id,amount,currency,payment_method,gateway_status,initiated_at,captured_at,settlement_initiated_at,response_code,response_message
TXN10407,GW_RAZ_TXN10407,MERCH_121,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T11:40:31,2026-09-04T11:40:41,2026-09-04T11:41:13,SUCCESS,Transaction captured successfully
TXN10408,GW_PAY_TXN10408,MERCH_117,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T09:23:15,2026-09-04T09:23:25,2026-09-04T09:23:55,SUCCESS,Transaction captured successfully
TXN10409,GW_PAY_TXN10409,MERCH_113,15000.0,INR,CARD,CAPTURED,2026-09-04T17:00:47,2026-09-04T17:01:01,2026-09-04T17:01:26,SUCCESS,Transaction captured successfully
TXN10410,GW_CAS_TXN10410,MERCH_119,4999.0,INR,CARD,CAPTURED,2026-09-04T12:38:12,2026-09-04T12:38:47,2026-09-04T12:39:43,SUCCESS,Transaction captured successfully
TXN10411,GW_CAS_TXN10411,MERCH_118,6500.0,INR,UPI,CAPTURED,2026-09-04T14:07:51,2026-09-04T14:08:17,2026-09-04T14:09:11,SUCCESS,Transaction captured successfully
TXN10412,GW_STR_TXN10412,MERCH_116,250.0,INR,UPI,CAPTURED,2026-09-04T16:57:37,2026-09-04T16:58:17,2026-09-04T16:58:44,SUCCESS,Transaction captured successfully
TXN10413,GW_STR_TXN10413,MERCH_123,250.0,INR,UPI,CAPTURED,2026-09-04T14:33:34,2026-09-04T14:34:00,2026-09-04T14:34:35,SUCCESS,Transaction captured successfully
TXN10414,GW_CAS_TXN10414,MERCH_118,8900.0,INR,UPI,CAPTURED,2026-09-04T14:13:57,2026-09-04T14:14:24,2026-09-04T14:14:55,SUCCESS,Transaction captured successfully
TXN10415,GW_PAY_TXN10415,MERCH_108,8900.0,INR,CARD,CAPTURED,2026-09-04T12:53:15,2026-09-04T12:53:47,2026-09-04T12:54:16,SUCCESS,Transaction captured successfully
TXN10416,GW_STR_TXN10416,MERCH_101,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T14:39:20,2026-09-04T14:39:47,2026-09-04T14:40:38,SUCCESS,Transaction captured successfully
TXN10417,GW_STR_TXN10417,MERCH_119,6500.0,INR,UPI,CAPTURED,2026-09-04T16:34:02,2026-09-04T16:34:34,2026-09-04T16:35:19,SUCCESS,Transaction captured successfully
TXN10418,GW_RAZ_TXN10418,MERCH_111,499.0,INR,NETBANKING,CAPTURED,2026-09-04T12:24:37,2026-09-04T12:25:07,2026-09-04T12:25:50,SUCCESS,Transaction captured successfully
TXN10419,GW_CAS_TXN10419,MERCH_109,3500.0,INR,CARD,CAPTURED,2026-09-04T14:11:31,2026-09-04T14:11:54,2026-09-04T14:12:40,SUCCESS,Transaction captured successfully
TXN10420,GW_PAY_TXN10420,MERCH_106,1200.0,INR,NETBANKING,CAPTURED,2026-09-04T10:46:17,2026-09-04T10:47:02,2026-09-04T10:47:49,SUCCESS,Transaction captured successfully
TXN10421,GW_STR_TXN10421,MERCH_101,12000.0,INR,UPI,CAPTURED,2026-09-04T11:57:54,2026-09-04T11:58:37,2026-09-04T11:59:31,SUCCESS,Transaction captured successfully
TXN10422,GW_RAZ_TXN10422,MERCH_119,1500.0,INR,UPI,CAPTURED,2026-09-04T11:03:13,2026-09-04T11:03:53,2026-09-04T11:04:53,SUCCESS,Transaction captured successfully
TXN10423,GW_CAS_TXN10423,MERCH_112,499.0,INR,NETBANKING,CAPTURED,2026-09-04T14:01:26,2026-09-04T14:01:58,2026-09-04T14:02:56,SUCCESS,Transaction captured successfully
TXN10424,GW_CAS_TXN10424,MERCH_125,15000.0,INR,CARD,CAPTURED,2026-09-04T17:31:49,2026-09-04T17:32:27,2026-09-04T17:32:52,SUCCESS,Transaction captured successfully
TXN10425,GW_STR_TXN10425,MERCH_106,499.0,INR,NETBANKING,CAPTURED,2026-09-04T15:54:58,2026-09-04T15:55:13,2026-09-04T15:55:43,SUCCESS,Transaction captured successfully
TXN10426,GW_CAS_TXN10426,MERCH_109,2499.0,INR,NETBANKING,CAPTURED,2026-09-04T16:49:55,2026-09-04T16:50:38,2026-09-04T16:51:26,SUCCESS,Transaction captured successfully
TXN10427,GW_RAZ_TXN10427,MERCH_124,499.0,INR,UPI,CAPTURED,2026-09-04T12:10:25,2026-09-04T12:10:41,2026-09-04T12:11:05,SUCCESS,Transaction captured successfully
TXN10428,GW_CAS_TXN10428,MERCH_125,3500.0,INR,UPI,CAPTURED,2026-09-04T11:05:41,2026-09-04T11:06:10,2026-09-04T11:06:44,SUCCESS,Transaction captured successfully
TXN10429,GW_RAZ_TXN10429,MERCH_117,2499.0,INR,UPI,CAPTURED,2026-09-04T14:55:58,2026-09-04T14:56:38,2026-09-04T14:57:27,SUCCESS,Transaction captured successfully
TXN10430,GW_STR_TXN10430,MERCH_123,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T15:33:40,2026-09-04T15:34:24,2026-09-04T15:35:03,SUCCESS,Transaction captured successfully
TXN10431,GW_CAS_TXN10431,MERCH_110,250.0,INR,CARD,CAPTURED,2026-09-04T11:19:00,2026-09-04T11:19:43,2026-09-04T11:20:11,SUCCESS,Transaction captured successfully
TXN10432,GW_RAZ_TXN10432,MERCH_116,8900.0,INR,CARD,CAPTURED,2026-09-04T15:51:18,2026-09-04T15:51:42,2026-09-04T15:52:02,SUCCESS,Transaction captured successfully
TXN10433,GW_STR_TXN10433,MERCH_113,499.0,INR,UPI,CAPTURED,2026-09-04T15:14:16,2026-09-04T15:14:53,2026-09-04T15:15:53,SUCCESS,Transaction captured successfully
TXN10434,GW_CAS_TXN10434,MERCH_123,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T17:51:17,2026-09-04T17:51:39,2026-09-04T17:52:03,SUCCESS,Transaction captured successfully
TXN10435,GW_STR_TXN10435,MERCH_115,999.0,INR,CARD,CAPTURED,2026-09-04T12:20:01,2026-09-04T12:20:14,2026-09-04T12:21:08,SUCCESS,Transaction captured successfully
TXN10436,GW_RAZ_TXN10436,MERCH_105,250.0,INR,NETBANKING,CAPTURED,2026-09-04T12:05:09,2026-09-04T12:05:50,2026-09-04T12:06:23,SUCCESS,Transaction captured successfully
TXN10437,GW_CAS_TXN10437,MERCH_115,999.0,INR,NETBANKING,CAPTURED,2026-09-04T10:53:48,2026-09-04T10:54:01,2026-09-04T10:54:38,SUCCESS,Transaction captured successfully
TXN10438,GW_RAZ_TXN10438,MERCH_109,4999.0,INR,CARD,CAPTURED,2026-09-04T12:24:49,2026-09-04T12:25:14,2026-09-04T12:25:36,SUCCESS,Transaction captured successfully
TXN10439,GW_STR_TXN10439,MERCH_122,999.0,INR,UPI,CAPTURED,2026-09-04T13:59:20,2026-09-04T13:59:32,2026-09-04T14:00:27,SUCCESS,Transaction captured successfully
TXN10440,GW_RAZ_TXN10440,MERCH_112,2499.0,INR,UPI,CAPTURED,2026-09-04T12:40:27,2026-09-04T12:40:37,2026-09-04T12:41:07,SUCCESS,Transaction captured successfully
TXN10441,GW_PAY_TXN10441,MERCH_102,1200.0,INR,NETBANKING,CAPTURED,2026-09-04T14:49:05,2026-09-04T14:49:25,2026-09-04T14:50:16,SUCCESS,Transaction captured successfully
TXN10442,GW_RAZ_TXN10442,MERCH_112,2499.0,INR,NETBANKING,CAPTURED,2026-09-04T11:31:14,2026-09-04T11:31:59,2026-09-04T11:32:41,SUCCESS,Transaction captured successfully
TXN10443,GW_RAZ_TXN10443,MERCH_124,6500.0,INR,UPI,CAPTURED,2026-09-04T16:45:28,2026-09-04T16:45:56,2026-09-04T16:46:50,SUCCESS,Transaction captured successfully
TXN10444,GW_CAS_TXN10444,MERCH_111,6500.0,INR,NETBANKING,CAPTURED,2026-09-04T17:10:04,2026-09-04T17:10:23,2026-09-04T17:11:11,SUCCESS,Transaction captured successfully
TXN10445,GW_STR_TXN10445,MERCH_125,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T11:56:01,2026-09-04T11:56:34,2026-09-04T11:57:33,SUCCESS,Transaction captured successfully
TXN10446,GW_STR_TXN10446,MERCH_113,1500.0,INR,UPI,CAPTURED,2026-09-04T17:09:39,2026-09-04T17:10:09,2026-09-04T17:10:55,SUCCESS,Transaction captured successfully
TXN10447,GW_PAY_TXN10447,MERCH_103,4999.0,INR,UPI,CAPTURED,2026-09-04T09:12:06,2026-09-04T09:12:28,2026-09-04T09:12:54,SUCCESS,Transaction captured successfully
TXN10448,GW_CAS_TXN10448,MERCH_116,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T09:23:14,2026-09-04T09:23:28,2026-09-04T09:23:48,SUCCESS,Transaction captured successfully
TXN10449,GW_STR_TXN10449,MERCH_121,250.0,INR,UPI,CAPTURED,2026-09-04T14:50:45,2026-09-04T14:51:12,2026-09-04T14:52:05,SUCCESS,Transaction captured successfully
TXN10450,GW_RAZ_TXN10450,MERCH_107,1200.0,INR,NETBANKING,CAPTURED,2026-09-04T12:34:24,2026-09-04T12:34:46,2026-09-04T12:35:39,SUCCESS,Transaction captured successfully
TXN10451,GW_RAZ_TXN10451,MERCH_124,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T14:43:29,2026-09-04T14:44:06,2026-09-04T14:44:32,SUCCESS,Transaction captured successfully
TXN10452,GW_STR_TXN10452,MERCH_122,6500.0,INR,UPI,CAPTURED,2026-09-04T14:57:20,2026-09-04T14:57:50,2026-09-04T14:58:33,SUCCESS,Transaction captured successfully
TXN10453,GW_PAY_TXN10453,MERCH_108,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T15:49:35,2026-09-04T15:50:01,2026-09-04T15:50:44,SUCCESS,Transaction captured successfully
TXN10454,GW_RAZ_TXN10454,MERCH_102,1500.0,INR,CARD,CAPTURED,2026-09-04T17:08:56,2026-09-04T17:09:06,2026-09-04T17:09:45,SUCCESS,Transaction captured successfully
TXN10455,GW_PAY_TXN10455,MERCH_123,2499.0,INR,CARD,CAPTURED,2026-09-04T10:02:29,2026-09-04T10:02:48,2026-09-04T10:03:16,SUCCESS,Transaction captured successfully
TXN10456,GW_STR_TXN10456,MERCH_109,15000.0,INR,CARD,CAPTURED,2026-09-04T12:46:04,2026-09-04T12:46:34,2026-09-04T12:47:24,SUCCESS,Transaction captured successfully
TXN10457,GW_RAZ_TXN10457,MERCH_104,250.0,INR,NETBANKING,CAPTURED,2026-09-04T15:05:49,2026-09-04T15:06:20,2026-09-04T15:07:02,SUCCESS,Transaction captured successfully
TXN10458,GW_RAZ_TXN10458,MERCH_125,6500.0,INR,UPI,CAPTURED,2026-09-04T15:03:19,2026-09-04T15:03:31,2026-09-04T15:04:11,SUCCESS,Transaction captured successfully
TXN10459,GW_STR_TXN10459,MERCH_108,8900.0,INR,UPI,CAPTURED,2026-09-04T16:48:38,2026-09-04T16:49:20,2026-09-04T16:49:45,SUCCESS,Transaction captured successfully
TXN10460,GW_STR_TXN10460,MERCH_105,1500.0,INR,CARD,CAPTURED,2026-09-04T09:35:25,2026-09-04T09:35:40,2026-09-04T09:36:25,SUCCESS,Transaction captured successfully
TXN10461,GW_PAY_TXN10461,MERCH_105,8900.0,INR,CARD,CAPTURED,2026-09-04T16:25:41,2026-09-04T16:26:03,2026-09-04T16:26:58,SUCCESS,Transaction captured successfully
TXN10462,GW_RAZ_TXN10462,MERCH_125,3500.0,INR,CARD,CAPTURED,2026-09-04T10:42:26,2026-09-04T10:42:59,2026-09-04T10:43:41,SUCCESS,Transaction captured successfully
TXN10463,GW_STR_TXN10463,MERCH_110,1200.0,INR,UPI,CAPTURED,2026-09-04T11:28:02,2026-09-04T11:28:24,2026-09-04T11:29:07,SUCCESS,Transaction captured successfully
TXN10464,GW_RAZ_TXN10464,MERCH_120,499.0,INR,UPI,CAPTURED,2026-09-04T14:44:51,2026-09-04T14:45:20,2026-09-04T14:46:08,SUCCESS,Transaction captured successfully
TXN10465,GW_CAS_TXN10465,MERCH_107,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T17:30:39,2026-09-04T17:30:58,2026-09-04T17:31:19,SUCCESS,Transaction captured successfully
TXN10466,GW_CAS_TXN10466,MERCH_109,8900.0,INR,UPI,CAPTURED,2026-09-04T12:50:44,2026-09-04T12:51:11,2026-09-04T12:51:34,SUCCESS,Transaction captured successfully
TXN10467,GW_RAZ_TXN10467,MERCH_122,12000.0,INR,CARD,CAPTURED,2026-09-04T09:18:55,2026-09-04T09:19:29,2026-09-04T09:20:03,SUCCESS,Transaction captured successfully
TXN10468,GW_RAZ_TXN10468,MERCH_111,4999.0,INR,CARD,CAPTURED,2026-09-04T11:12:32,2026-09-04T11:13:17,2026-09-04T11:13:38,SUCCESS,Transaction captured successfully
TXN10469,GW_RAZ_TXN10469,MERCH_116,2499.0,INR,CARD,CAPTURED,2026-09-04T14:43:22,2026-09-04T14:43:51,2026-09-04T14:44:26,SUCCESS,Transaction captured successfully
TXN10470,GW_CAS_TXN10470,MERCH_113,3500.0,INR,UPI,CAPTURED,2026-09-04T12:09:21,2026-09-04T12:09:39,2026-09-04T12:10:04,SUCCESS,Transaction captured successfully
TXN10471,GW_STR_TXN10471,MERCH_121,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T12:36:09,2026-09-04T12:36:38,2026-09-04T12:37:36,SUCCESS,Transaction captured successfully
TXN10472,GW_PAY_TXN10472,MERCH_105,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T11:19:44,2026-09-04T11:20:27,2026-09-04T11:20:55,SUCCESS,Transaction captured successfully
TXN10473,GW_RAZ_TXN10473,MERCH_106,999.0,INR,CARD,CAPTURED,2026-09-04T11:20:53,2026-09-04T11:21:04,2026-09-04T11:21:44,SUCCESS,Transaction captured successfully
TXN10474,GW_PAY_TXN10474,MERCH_125,8900.0,INR,UPI,CAPTURED,2026-09-04T11:01:48,2026-09-04T11:02:15,2026-09-04T11:03:13,SUCCESS,Transaction captured successfully
TXN10475,GW_RAZ_TXN10475,MERCH_122,8900.0,INR,UPI,CAPTURED,2026-09-04T16:08:32,2026-09-04T16:09:12,2026-09-04T16:09:55,SUCCESS,Transaction captured successfully
TXN10476,GW_STR_TXN10476,MERCH_107,3500.0,INR,UPI,CAPTURED,2026-09-04T09:59:17,2026-09-04T09:59:41,2026-09-04T10:00:13,SUCCESS,Transaction captured successfully
TXN10477,GW_STR_TXN10477,MERCH_120,250.0,INR,CARD,CAPTURED,2026-09-04T12:27:25,2026-09-04T12:27:59,2026-09-04T12:28:39,SUCCESS,Transaction captured successfully
TXN10478,GW_RAZ_TXN10478,MERCH_118,250.0,INR,NETBANKING,CAPTURED,2026-09-04T16:29:52,2026-09-04T16:30:17,2026-09-04T16:31:10,SUCCESS,Transaction captured successfully
TXN10479,GW_PAY_TXN10479,MERCH_113,1500.0,INR,NETBANKING,CAPTURED,2026-09-04T13:28:25,2026-09-04T13:28:53,2026-09-04T13:29:42,SUCCESS,Transaction captured successfully
TXN10480,GW_STR_TXN10480,MERCH_117,499.0,INR,UPI,CAPTURED,2026-09-04T10:46:32,2026-09-04T10:46:53,2026-09-04T10:47:50,SUCCESS,Transaction captured successfully
TXN10481,GW_PAY_TXN10481,MERCH_101,2499.0,INR,UPI,CAPTURED,2026-09-04T16:05:16,2026-09-04T16:05:36,2026-09-04T16:06:03,SUCCESS,Transaction captured successfully
TXN10482,GW_DUP_A_TXN10482,MERCH_117,3500.0,INR,UPI,CAPTURED,2026-09-04T15:35:24,2026-09-04T15:35:54,2026-09-04T15:36:24,SUCCESS,Transaction captured successfully (attempt 1)
TXN10482,GW_DUP_B_TXN10482,MERCH_117,3500.0,INR,UPI,CAPTURED,2026-09-04T15:35:24,2026-09-04T15:36:09,2026-09-04T15:36:39,DUPLICATE_SUBMISSION,Duplicate capture request detected
TXN10483,GW_PAY_TXN10483,MERCH_125,999.0,INR,UPI,CAPTURED,2026-09-04T11:55:09,2026-09-04T11:55:22,2026-09-04T11:56:08,SUCCESS,Transaction captured successfully
TXN10484,GW_PAY_TXN10484,MERCH_121,1500.0,INR,UPI,CAPTURED,2026-09-04T12:00:39,2026-09-04T12:00:49,2026-09-04T12:01:38,SUCCESS,Transaction captured successfully
TXN10485,GW_STR_TXN10485,MERCH_116,499.0,INR,UPI,CAPTURED,2026-09-04T16:26:28,2026-09-04T16:26:38,2026-09-04T16:27:13,SUCCESS,Transaction captured successfully
TXN10486,GW_PAY_TXN10486,MERCH_107,250.0,INR,UPI,CAPTURED,2026-09-04T09:41:22,2026-09-04T09:41:41,2026-09-04T09:42:03,SUCCESS,Transaction captured successfully
TXN10487,GW_PAY_TXN10487,MERCH_104,15000.0,INR,CARD,CAPTURED,2026-09-04T13:39:42,2026-09-04T13:40:27,2026-09-04T13:40:58,SUCCESS,Transaction captured successfully
TXN10488,GW_CAS_TXN10488,MERCH_125,3500.0,INR,CARD,CAPTURED,2026-09-04T15:52:04,2026-09-04T15:52:49,2026-09-04T15:53:13,SUCCESS,Transaction captured successfully
TXN10489,GW_PAY_TXN10489,MERCH_117,499.0,INR,CARD,CAPTURED,2026-09-04T12:39:03,2026-09-04T12:39:46,2026-09-04T12:40:11,SUCCESS,Transaction captured successfully
TXN10490,GW_CAS_TXN10490,MERCH_120,4999.0,INR,CARD,CAPTURED,2026-09-04T11:39:36,2026-09-04T11:40:19,2026-09-04T11:41:19,SUCCESS,Transaction captured successfully
TXN10491,GW_RAZ_TXN10491,MERCH_123,12000.0,INR,CARD,CAPTURED,2026-09-04T10:01:29,2026-09-04T10:01:46,2026-09-04T10:02:19,SUCCESS,Transaction captured successfully
TXN10492,GW_RAZ_TXN10492,MERCH_118,1500.0,INR,NETBANKING,CAPTURED,2026-09-04T12:44:18,2026-09-04T12:44:32,2026-09-04T12:45:11,SUCCESS,Transaction captured successfully
TXN10493,GW_STR_TXN10493,MERCH_122,1200.0,INR,CARD,CAPTURED,2026-09-04T09:53:11,2026-09-04T09:53:42,2026-09-04T09:54:23,SUCCESS,Transaction captured successfully
TXN10494,GW_CAS_TXN10494,MERCH_105,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T16:50:52,2026-09-04T16:51:05,2026-09-04T16:51:58,SUCCESS,Transaction captured successfully
TXN10495,GW_CAS_TXN10495,MERCH_118,1500.0,INR,UPI,CAPTURED,2026-09-04T14:04:09,2026-09-04T14:04:20,2026-09-04T14:05:01,SUCCESS,Transaction captured successfully
TXN10496,GW_RAZ_TXN10496,MERCH_120,2499.0,INR,CARD,CAPTURED,2026-09-04T13:45:54,2026-09-04T13:46:06,2026-09-04T13:46:43,SUCCESS,Transaction captured successfully
TXN10497,GW_CAS_TXN10497,MERCH_115,250.0,INR,CARD,CAPTURED,2026-09-04T11:07:23,2026-09-04T11:07:45,2026-09-04T11:08:10,SUCCESS,Transaction captured successfully
TXN10498,GW_CAS_TXN10498,MERCH_117,6500.0,INR,UPI,CAPTURED,2026-09-04T16:46:55,2026-09-04T16:47:24,2026-09-04T16:48:04,SUCCESS,Transaction captured successfully
TXN10499,GW_STR_TXN10499,MERCH_105,6500.0,INR,UPI,CAPTURED,2026-09-04T15:45:55,2026-09-04T15:46:12,2026-09-04T15:46:32,SUCCESS,Transaction captured successfully
TXN10500,GW_RAZ_TXN10500,MERCH_103,12000.0,INR,CARD,CAPTURED,2026-09-04T10:33:49,2026-09-04T10:34:18,2026-09-04T10:34:39,SUCCESS,Transaction captured successfully
TXN10501,GW_CAS_TXN10501,MERCH_107,4999.0,INR,UPI,CAPTURED,2026-09-04T17:20:49,2026-09-04T17:21:06,2026-09-04T17:21:43,SUCCESS,Transaction captured successfully
TXN10502,GW_PAY_TXN10502,MERCH_118,2499.0,INR,NETBANKING,CAPTURED,2026-09-04T17:22:35,2026-09-04T17:23:02,2026-09-04T17:23:31,SUCCESS,Transaction captured successfully
TXN10503,GW_STR_TXN10503,MERCH_120,4999.0,INR,CARD,CAPTURED,2026-09-04T09:08:01,2026-09-04T09:08:14,2026-09-04T09:08:40,SUCCESS,Transaction captured successfully
TXN10504,GW_STR_TXN10504,MERCH_123,1200.0,INR,NETBANKING,CAPTURED,2026-09-04T14:19:21,2026-09-04T14:20:05,2026-09-04T14:20:30,SUCCESS,Transaction captured successfully
TXN10505,GW_STR_TXN10505,MERCH_115,8900.0,INR,CARD,CAPTURED,2026-09-04T12:14:09,2026-09-04T12:14:35,2026-09-04T12:15:18,SUCCESS,Transaction captured successfully
TXN10506,GW_RAZ_TXN10506,MERCH_111,2499.0,INR,CARD,CAPTURED,2026-09-04T10:30:07,2026-09-04T10:30:47,2026-09-04T10:31:36,SUCCESS,Transaction captured successfully
TXN10507,GW_STR_TXN10507,MERCH_105,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T10:20:35,2026-09-04T10:20:49,2026-09-04T10:21:28,SUCCESS,Transaction captured successfully
TXN10508,GW_PAY_TXN10508,MERCH_120,2499.0,INR,UPI,CAPTURED,2026-09-04T16:24:04,2026-09-04T16:24:27,2026-09-04T16:25:24,SUCCESS,Transaction captured successfully
TXN10509,GW_RAZ_TXN10509,MERCH_123,8900.0,INR,UPI,CAPTURED,2026-09-04T16:07:37,2026-09-04T16:08:16,2026-09-04T16:08:56,SUCCESS,Transaction captured successfully
TXN10510,GW_RAZ_TXN10510,MERCH_113,12000.0,INR,UPI,CAPTURED,2026-09-04T15:20:31,2026-09-04T15:20:44,2026-09-04T15:21:09,SUCCESS,Transaction captured successfully
TXN10511,GW_STR_TXN10511,MERCH_105,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T17:18:24,2026-09-04T17:19:02,2026-09-04T17:19:34,SUCCESS,Transaction captured successfully
TXN10512,GW_CAS_TXN10512,MERCH_122,8900.0,INR,CARD,CAPTURED,2026-09-04T10:37:00,2026-09-04T10:37:42,2026-09-04T10:38:27,SUCCESS,Transaction captured successfully
TXN10513,GW_CAS_TXN10513,MERCH_101,250.0,INR,NETBANKING,CAPTURED,2026-09-04T10:55:18,2026-09-04T10:55:43,2026-09-04T10:56:30,SUCCESS,Transaction captured successfully
TXN10514,GW_PAY_TXN10514,MERCH_113,1200.0,INR,CARD,CAPTURED,2026-09-04T11:30:08,2026-09-04T11:30:53,2026-09-04T11:31:37,SUCCESS,Transaction captured successfully
TXN10515,GW_PAY_TXN10515,MERCH_101,999.0,INR,UPI,CAPTURED,2026-09-04T16:42:27,2026-09-04T16:42:42,2026-09-04T16:43:10,SUCCESS,Transaction captured successfully
TXN10516,GW_STR_TXN10516,MERCH_114,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T17:27:35,2026-09-04T17:28:09,2026-09-04T17:28:51,SUCCESS,Transaction captured successfully
TXN10517,GW_CAS_TXN10517,MERCH_116,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T15:59:34,2026-09-04T16:00:07,2026-09-04T16:00:29,SUCCESS,Transaction captured successfully
TXN10518,GW_PAY_TXN10518,MERCH_119,1500.0,INR,CARD,CAPTURED,2026-09-04T17:54:48,2026-09-04T17:55:27,2026-09-04T17:56:20,SUCCESS,Transaction captured successfully
TXN10519,GW_CAS_TXN10519,MERCH_116,6500.0,INR,NETBANKING,CAPTURED,2026-09-04T09:57:21,2026-09-04T09:57:31,2026-09-04T09:58:21,SUCCESS,Transaction captured successfully
TXN10520,GW_CAS_TXN10520,MERCH_111,15000.0,INR,CARD,CAPTURED,2026-09-04T13:10:02,2026-09-04T13:10:31,2026-09-04T13:11:27,SUCCESS,Transaction captured successfully
TXN10521,GW_RAZ_TXN10521,MERCH_119,999.0,INR,UPI,CAPTURED,2026-09-04T13:31:05,2026-09-04T13:31:47,2026-09-04T13:32:11,SUCCESS,Transaction captured successfully
TXN10522,GW_PAY_TXN10522,MERCH_109,2499.0,INR,UPI,CAPTURED,2026-09-04T11:42:28,2026-09-04T11:42:49,2026-09-04T11:43:25,SUCCESS,Transaction captured successfully
TXN10523,GW_PAY_TXN10523,MERCH_102,3500.0,INR,CARD,CAPTURED,2026-09-04T11:53:31,2026-09-04T11:54:05,2026-09-04T11:54:40,SUCCESS,Transaction captured successfully
TXN10524,GW_RAZ_TXN10524,MERCH_112,3500.0,INR,UPI,CAPTURED,2026-09-04T09:10:29,2026-09-04T09:11:09,2026-09-04T09:11:48,SUCCESS,Transaction captured successfully
TXN10525,GW_STR_TXN10525,MERCH_109,4999.0,INR,UPI,CAPTURED,2026-09-04T09:18:59,2026-09-04T09:19:33,2026-09-04T09:20:13,SUCCESS,Transaction captured successfully
TXN10526,GW_STR_TXN10526,MERCH_118,1500.0,INR,NETBANKING,CAPTURED,2026-09-04T13:21:17,2026-09-04T13:21:33,2026-09-04T13:22:09,SUCCESS,Transaction captured successfully
TXN10527,GW_CAS_TXN10527,MERCH_122,250.0,INR,NETBANKING,CAPTURED,2026-09-04T11:20:35,2026-09-04T11:20:45,2026-09-04T11:21:09,SUCCESS,Transaction captured successfully
TXN10528,GW_CAS_TXN10528,MERCH_115,250.0,INR,CARD,CAPTURED,2026-09-04T13:12:02,2026-09-04T13:12:17,2026-09-04T13:12:40,SUCCESS,Transaction captured successfully
TXN10529,GW_RAZ_TXN10529,MERCH_120,999.0,INR,NETBANKING,CAPTURED,2026-09-04T10:54:38,2026-09-04T10:55:12,2026-09-04T10:56:08,SUCCESS,Transaction captured successfully
TXN10530,GW_STR_TXN10530,MERCH_115,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T13:49:27,2026-09-04T13:49:57,2026-09-04T13:50:33,SUCCESS,Transaction captured successfully
TXN10531,GW_CAS_TXN10531,MERCH_113,4200.0,INR,NETBANKING,CAPTURED,2026-09-04T15:30:00,2026-09-04T15:30:45,2026-09-04T15:31:15,SUCCESS,Transaction captured successfully
TXN10532,GW_STR_TXN10532,MERCH_116,499.0,INR,UPI,CAPTURED,2026-09-04T11:41:31,2026-09-04T11:41:50,2026-09-04T11:42:44,SUCCESS,Transaction captured successfully
TXN10533,GW_RAZ_TXN10533,MERCH_115,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T09:04:04,2026-09-04T09:04:30,2026-09-04T09:05:18,SUCCESS,Transaction captured successfully
TXN10534,GW_CAS_TXN10534,MERCH_102,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T11:44:21,2026-09-04T11:44:31,2026-09-04T11:45:23,SUCCESS,Transaction captured successfully
TXN10535,GW_STR_TXN10535,MERCH_108,2499.0,INR,UPI,CAPTURED,2026-09-04T10:36:34,2026-09-04T10:37:05,2026-09-04T10:37:44,SUCCESS,Transaction captured successfully
TXN10536,GW_STR_TXN10536,MERCH_118,999.0,INR,CARD,CAPTURED,2026-09-04T13:41:12,2026-09-04T13:41:57,2026-09-04T13:42:19,SUCCESS,Transaction captured successfully
TXN10537,GW_STR_TXN10537,MERCH_104,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T10:56:40,2026-09-04T10:57:02,2026-09-04T10:57:30,SUCCESS,Transaction captured successfully
TXN10538,GW_CAS_TXN10538,MERCH_116,4999.0,INR,CARD,CAPTURED,2026-09-04T16:34:53,2026-09-04T16:35:04,2026-09-04T16:35:26,SUCCESS,Transaction captured successfully
TXN10539,GW_STR_TXN10539,MERCH_104,8900.0,INR,UPI,CAPTURED,2026-09-04T17:09:47,2026-09-04T17:10:11,2026-09-04T17:10:35,SUCCESS,Transaction captured successfully
TXN10540,GW_PAY_TXN10540,MERCH_120,250.0,INR,UPI,CAPTURED,2026-09-04T09:11:40,2026-09-04T09:12:09,2026-09-04T09:12:35,SUCCESS,Transaction captured successfully
TXN10541,GW_PAY_TXN10541,MERCH_104,3500.0,INR,UPI,CAPTURED,2026-09-04T10:51:12,2026-09-04T10:51:43,2026-09-04T10:52:28,SUCCESS,Transaction captured successfully
