transaction_id,classification,status,finding,anomaly_type,is_systemic,incident_id,bank,gateway,amount,date
TXN10826,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,2499.0,2026-08-27
TXN10827,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,1500.0,2026-08-29
TXN10828,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,4999.0,2026-08-29
TXN10829,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,250.0,2026-09-03
TXN10830,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,250.0,2026-09-03
TXN10831,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,15000.0,2026-09-03
TXN10832,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,6500.0,2026-09-02
TXN10833,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,2499.0,2026-09-04
TXN10834,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,1500.0,2026-08-27
TXN10835,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,250.0,2026-09-04
TXN10836,MISSING_BANK,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_BANK_RECORD,false,,,CASHFREE,250.0,2026-08-27
TXN10837,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,1200.0,2026-08-28
TXN10838,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,1500.0,2026-09-01
TXN10839,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,250.0,2026-09-04
TXN10840,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,6500.0,2026-09-02
TXN10841,TIMESTAMP_INCONSISTENCY,INCONSISTENT,Status: INCONSISTENT across systems.,TIMESTAMP_INCONSISTENCY,false,,KOTAK_BANK,RAZORPAY,6500.0,2026-08-30
TXN10842,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,12000.0,2026-08-27
TXN10843,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,6500.0,2026-09-03
TXN10844,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,8900.0,2026-08-30
TXN10845,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,1500.0,2026-09-04
TXN10846,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,499.0,2026-08-31
TXN10847,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,2499.0,2026-08-28
TXN10848,DUPLICATE,DUPLICATE,Status: DUPLICATE across systems.,DUPLICATE_GATEWAY_RECORD,false,,HDFC_BANK,PAYU,1500.0,2026-08-28
TXN10849,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,8900.0,2026-09-02
TXN10850,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,2499.0,2026-08-31
TXN10851,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,15000.0,2026-09-02
TXN10852,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,15000.0,2026-08-27
TXN10853,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,3500.0,2026-09-01
TXN10854,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,499.0,2026-09-04
TXN10855,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,499.0,2026-08-29
TXN10856,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,1500.0,2026-09-04
TXN10857,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,250.0,2026-08-29
TXN10858,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,1500.0,2026-09-01
TXN10859,AMOUNT_MISMATCH,MISMATCH,Status: MISMATCH across systems.,AMOUNT_MISMATCH,false,,SBI,PAYU,2499.0,2026-08-31
TXN10860,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,15000.0,2026-09-01
TXN10861,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,6500.0,2026-08-30
TXN10862,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,15000.0,2026-09-01
TXN10863,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,4999.0,2026-09-04
TXN10864,AMOUNT_MISMATCH,MISMATCH,Status: MISMATCH across systems.,AMOUNT_MISMATCH,false,,ICICI_BANK,CASHFREE,4999.0,2026-08-31
TXN10865,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,6500.0,2026-09-01
TXN10866,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,2499.0,2026-09-01
TXN10867,MISSING_BANK,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_BANK_RECORD,false,,,PAYU,15000.0,2026-09-01
TXN10868,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,999.0,2026-08-28
TXN10869,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,1200.0,2026-09-04
TXN10870,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,15000.0,2026-08-30
TXN10871,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,2499.0,2026-09-01
TXN10872,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,1500.0,2026-08-29
TXN10873,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,4999.0,2026-09-02
TXN10874,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,12000.0,2026-09-04
TXN10875,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,250.0,2026-09-03
TXN10876,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,3500.0,2026-09-03
TXN10877,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,2499.0,2026-09-04
TXN10878,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,499.0,2026-08-30
TXN10879,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,2499.0,2026-09-04
TXN10880,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,12000.0,2026-08-30
TXN10881,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,999.0,2026-08-30
TXN10882,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,250.0,2026-09-02
TXN10883,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,250.0,2026-09-04
TXN10884,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,4999.0,2026-09-03
TXN10885,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,1200.0,2026-08-27
TXN10886,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,3500.0,2026-09-02
TXN10887,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,250.0,2026-08-30
TXN10888,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,2499.0,2026-08-30
TXN10889,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,12000.0,2026-08-29
TXN10890,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,3500.0,2026-08-30
TXN10891,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,999.0,2026-08-28
TXN10892,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,6500.0,2026-08-28
TXN10893,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,2499.0,2026-09-01
TXN10894,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,6500.0,2026-09-01
TXN10895,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,6500.0,2026-09-04
TXN10896,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,2499.0,2026-08-29
TXN10897,DUPLICATE,DUPLICATE,Status: DUPLICATE across systems.,DUPLICATE_GATEWAY_RECORD,false,,KOTAK_BANK,RAZORPAY,15000.0,2026-08-31
TXN10898,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,15000.0,2026-09-03
TXN10899,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,999.0,2026-09-03
TXN10900,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,3500.0,2026-08-29
TXN10901,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,1200.0,2026-08-30
TXN10902,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,4999.0,2026-08-27
TXN10903,TIMESTAMP_INCONSISTENCY,INCONSISTENT,Status: INCONSISTENT across systems.,TIMESTAMP_INCONSISTENCY,false,,SBI,CASHFREE,250.0,2026-08-31
TXN10904,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,1500.0,2026-08-27
TXN10905,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,250.0,2026-08-27
TXN10906,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,15000.0,2026-09-02
TXN10907,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,3500.0,2026-08-29
TXN10908,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,15000.0,2026-09-02
TXN10909,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,15000.0,2026-08-29
TXN10910,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,1200.0,2026-09-03
TXN10911,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,4999.0,2026-08-30
TXN10912,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,499.0,2026-08-31
TXN10913,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,15000.0,2026-08-28
TXN10914,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,999.0,2026-09-02
TXN10915,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,6500.0,2026-08-30
TXN10916,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,12000.0,2026-08-30
TXN10917,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,4999.0,2026-08-31
TXN10918,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,3500.0,2026-09-03
TXN10919,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,1200.0,2026-08-28
TXN10920,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,250.0,2026-09-03
TXN10921,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,12000.0,2026-08-31
TXN10922,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,499.0,2026-09-01
TXN10923,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,250.0,2026-08-28
TXN10924,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,6500.0,2026-08-29
TXN10925,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,2499.0,2026-09-01
TXN10926,DELAY,DELAYED,Status: DELAYED across systems.,BANK_DELAY,false,,ICICI_BANK,CASHFREE,8900.0,2026-09-03
TXN10927,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,4999.0,2026-09-04
TXN10928,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260904-03,HDFC_BANK,RAZORPAY,1500.0,2026-09-04
TXN10929,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,8900.0,2026-09-01
TXN10930,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,999.0,2026-09-04
TXN10931,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,999.0,2026-08-28
TXN10932,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,999.0,2026-08-29
TXN10933,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,1500.0,2026-08-27
TXN10934,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,8900.0,2026-08-31
TXN10935,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,1500.0,2026-08-27
TXN10936,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,3500.0,2026-08-31
TXN10937,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,1200.0,2026-08-29
TXN10938,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,4999.0,2026-09-04
TXN10939,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,15000.0,2026-09-02
TXN10940,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,6500.0,2026-09-03
TXN10941,DELAY,DELAYED,Status: DELAYED across systems.,BANK_DELAY,false,,AXIS_BANK,STRIPE,15000.0,2026-09-02
TXN10942,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,1500.0,2026-09-03
TXN10943,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260904-03,HDFC_BANK,RAZORPAY,7500.0,2026-09-04
TXN10944,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1200.0,2026-09-02
TXN10945,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,250.0,2026-08-29
TXN10946,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,4999.0,2026-09-02
TXN10947,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,12000.0,2026-08-27
TXN10948,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,6500.0,2026-09-04
TXN10949,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,8900.0,2026-09-01
TXN10950,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,3500.0,2026-09-02
TXN10951,MISSING_BANK,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_BANK_RECORD,false,,,STRIPE,8900.0,2026-09-02
TXN10952,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,2499.0,2026-08-28
TXN10953,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,499.0,2026-09-01
TXN10954,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,1500.0,2026-09-03
TXN10955,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,999.0,2026-08-30
TXN10956,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,1200.0,2026-09-02
TXN10957,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,6500.0,2026-08-27
TXN10958,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,6500.0,2026-08-31
TXN10959,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260904-03,HDFC_BANK,RAZORPAY,22000.0,2026-09-04
TXN10960,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,3500.0,2026-08-27
TXN10961,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,12000.0,2026-09-04
TXN10962,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,499.0,2026-08-29
TXN10963,AMOUNT_MISMATCH,MISMATCH,Status: MISMATCH across systems.,AMOUNT_MISMATCH,false,,SBI,RAZORPAY,12000.0,2026-08-31
TXN10964,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1200.0,2026-09-03
TXN10965,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,1500.0,2026-08-27
TXN10966,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,12000.0,2026-09-02
TXN10967,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1500.0,2026-09-02
TXN10968,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,250.0,2026-08-31
TXN10969,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,250.0,2026-09-04
TXN10970,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,6500.0,2026-08-29
TXN10971,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,15000.0,2026-09-02
TXN10972,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,499.0,2026-09-01
TXN10973,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,6500.0,2026-09-04
TXN10974,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,999.0,2026-08-29
TXN10975,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,3500.0,2026-08-29
TXN10976,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,499.0,2026-09-04
TXN10977,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,8900.0,2026-09-02
TXN10978,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,499.0,2026-08-29
TXN10979,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,250.0,2026-08-30
TXN10980,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,250.0,2026-09-04
TXN10981,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,499.0,2026-09-04
TXN10982,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,250.0,2026-08-31
TXN10983,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,4999.0,2026-08-28
TXN10984,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,3500.0,2026-09-03
TXN10985,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,1500.0,2026-08-27
TXN10986,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,499.0,2026-09-03
TXN10987,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,499.0,2026-08-30
TXN10988,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,4999.0,2026-09-04
TXN10989,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,6500.0,2026-08-27
TXN10990,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,999.0,2026-09-02
TXN10991,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,3500.0,2026-09-03
TXN10992,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,15000.0,2026-09-01
TXN10993,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,1200.0,2026-08-28
TXN10994,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,SBI,STRIPE,15000.0,2026-08-29
TXN10995,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,15000.0,2026-09-02
TXN10996,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,250.0,2026-09-03
TXN10997,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,15000.0,2026-09-03
TXN10998,AMOUNT_MISMATCH,MISMATCH,Status: MISMATCH across systems.,AMOUNT_MISMATCH,false,,AXIS_BANK,PAYU,499.0,2026-08-28
TXN10999,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,15000.0,2026-09-02
TXN11000,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,4999.0,2026-08-29
TXN11001,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,999.0,2026-08-28
TXN11002,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,1200.0,2026-09-02
TXN11003,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,15000.0,2026-09-02
TXN11004,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,6500.0,2026-09-02
TXN11005,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,HDFC_BANK,PAYU,3500.0,2026-09-04
TXN11006,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,2499.0,2026-08-30
TXN11007,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,6500.0,2026-09-02
TXN11008,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,250.0,2026-08-30
TXN11009,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,1200.0,2026-09-03
TXN11010,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,12000.0,2026-08-28
TXN11011,MISSING_BANK,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_BANK_RECORD,false,,,STRIPE,15000.0,2026-09-03
TXN11012,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,15000.0,2026-08-29
TXN11013,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,8900.0,2026-08-28
TXN11014,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,999.0,2026-09-02
TXN11015,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,8900.0,2026-09-04
TXN11016,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,2499.0,2026-09-01
TXN11017,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,4999.0,2026-08-31
TXN11018,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,4999.0,2026-08-31
TXN11019,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,15000.0,2026-09-03
TXN11020,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,1500.0,2026-09-02
TXN11021,MISSING_BANK,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_BANK_RECORD,false,,,PAYU,12000.0,2026-08-27
TXN11022,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,15000.0,2026-08-28
TXN11023,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,250.0,2026-09-01
TXN11024,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,2499.0,2026-09-04
TXN11025,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,4999.0,2026-08-28
TXN11026,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,250.0,2026-08-30
TXN11027,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,12000.0,2026-09-02
TXN11028,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,999.0,2026-08-28
TXN11029,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,999.0,2026-08-29
TXN11030,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,1500.0,2026-08-29
TXN11031,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,999.0,2026-09-03
TXN11032,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,15000.0,2026-08-30
TXN11033,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,1500.0,2026-09-04
TXN11034,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,6500.0,2026-09-02
TXN11035,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,8900.0,2026-08-31
TXN11036,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,999.0,2026-08-28
TXN11037,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,4999.0,2026-08-31
TXN11038,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,8900.0,2026-09-04
